Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2015-03-16 00:00:00-04:00,0.5720000267028809,0.5902500152587891,0.5665000081062317,0.5867499709129333,0.5654245018959045,1723540000,0.0,0.0,0.5867499709129333,0.5867499709129333,,0.0,0.0,-1723540000
2015-03-23 00:00:00-04:00,0.5692499876022339,0.5767499804496765,0.5115000009536743,0.534500002861023,0.5150734186172485,1929252000,0.0,0.0,0.5847009525579564,0.5862300707333123,,-0.004168088619525667,-0.0008336177239051335,-3652792000
2015-03-30 00:00:00-04:00,0.5370000004768372,0.5394999980926514,0.5162500143051147,0.5264999866485596,0.5073642134666443,1133500000,0.0,0.0,0.5824185617379801,0.5856357415384392,,-0.008024363462375783,-0.0022717668715992634,-4786292000
2015-04-06 00:00:00-04:00,0.5242499709129333,0.5692499876022339,0.518750011920929,0.5690000057220459,0.5483195185661316,1934420000,0.0,0.0,0.5818923438550023,0.5854702118288234,,-0.007563900766867859,-0.0033301936506529824,-2851872000
2015-04-13 00:00:00-04:00,0.5677499771118164,0.5709999799728394,0.5502499938011169,0.5550000071525574,0.5348283648490906,1149480000,0.0,0.0,0.5808377424156909,0.5851670257126417,,-0.008233750099100101,-0.004310904940342406,-4001352000
2015-04-20 00:00:00-04:00,0.5575000047683716,0.5609999895095825,0.5412499904632568,0.5507500171661377,0.5307329297065735,1169840000,0.0,0.0,0.5796578316215907,0.584824567916159,,-0.009003759459747407,-0.0052494758442234064,-5171192000
2015-04-27 00:00:00-04:00,0.5525000095367432,0.5705000162124634,0.5477499961853027,0.5687500238418579,0.5480787754058838,1153908000,0.0,0.0,0.5792300744537581,0.5846646222039769,,-0.00806853823302045,-0.005813288321982816,-4017284000
2015-05-04 00:00:00-04:00,0.5682500004768372,0.5720000267028809,0.5122500061988831,0.5207499861717224,0.5018231272697449,2491248000,0.0,0.0,0.5769367376583842,0.5840286556762928,,-0.011072928730119669,-0.006865216403610187,-6508532000
2015-05-11 00:00:00-04:00,0.5134999752044678,0.5370000004768372,0.5095000267028809,0.5325000286102295,0.5131461024284363,1750344000,0.0,0.0,0.57519412161728,0.5835159330189191,,-0.012363283383976076,-0.007964829799683366,-4758188000
2015-05-18 00:00:00-04:00,0.53125,0.5350000262260437,0.5202500224113464,0.5214999914169312,0.5025460720062256,1227888000,0.00245,0.0,0.5730884694525604,0.5828988589731283,,-0.014110848733511538,-0.009194033586449001,-5986076000
2015-05-25 00:00:00-04:00,0.5189999938011169,0.5569999814033508,0.5142499804496765,0.5532500147819519,0.5356099605560303,1354888000,0.0,0.0,0.5723104908380268,0.5826038455980918,,-0.012786451075299632,-0.009912517084219127,-4631188000
2015-06-01 00:00:00-04:00,0.5567499995231628,0.5649999976158142,0.5392500162124634,0.5565000176429749,0.5387563705444336,1484784000,0.0,0.0,0.571690472281358,0.5823441060164488,,-0.011343843552740873,-0.010198782377923477,-3146404000
2015-06-08 00:00:00-04:00,0.5547500252723694,0.5584999918937683,0.5264999866485596,0.5277500152587891,0.5109228491783142,1735940000,0.0,0.0,0.5699673171040024,0.5818008812327906,,-0.012377768406993228,-0.010634579583737428,-4882344000
2015-06-15 00:00:00-04:00,0.5249999761581421,0.5529999732971191,0.5205000042915344,0.546750009059906,0.5293169617652893,1452044000,0.0,0.0,0.5690568344356065,0.5814521163355479,43.16240291579671,-0.01153109728123869,-0.01081388312323768,-3430300000
2015-06-22 00:00:00-04:00,0.5477499961853027,0.5507500171661377,0.5162500143051147,0.5184999704360962,0.5019676685333252,1953424000,0.0,0.0,0.5670742123179787,0.5808257268241106,39.36087874758772,-0.012989906776279314,-0.01124908785384601,-5383724000
2015-06-29 00:00:00-04:00,0.512499988079071,0.5224999785423279,0.49924999475479126,0.5105000138282776,0.4942229986190796,1156296000,0.0,0.0,0.5648556162987747,0.5801259684858436,45.66004074670241,-0.014622988739384613,-0.01192386803095373,-6540020000
