Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2020-03-16 00:00:00-04:00,5.3102498054504395,5.652500152587891,4.849999904632568,4.909999847412109,4.891976356506348,726972000,0.0,0.0,4.909999847412109,4.909999847412109,,0.0,0.0,-726972000
2020-03-17 00:00:00-04:00,5.022749900817871,5.521500110626221,4.775000095367432,5.4317498207092285,5.411811351776123,833632000,0.0,0.0,4.930460630678663,4.915191389434967,,0.0416210804909376,0.008324216098187521,106660000
2020-03-18 00:00:00-04:00,5.002500057220459,5.248499870300293,4.517000198364258,5.070499897003174,5.051887035369873,874268000,0.0,0.0,4.935952366612958,4.916736747719228,,0.04493821709855794,0.015647016298261606,-767608000
2020-03-19 00:00:00-04:00,5.048999786376953,5.41825008392334,4.834750175476074,5.324250221252441,5.304706573486328,765512000,0.0,0.0,4.951179733461566,4.920791608152395,,0.06726718797514142,0.02597105063363757,-2096000
2020-03-20 00:00:00-04:00,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,5.124868392944336,804636000,0.0,0.0,4.958731516099735,4.923010101511425,,0.06959595545282671,0.0346960315974754,-806732000
2020-03-23 00:00:00-04:00,5.142749786376953,5.4120001792907715,4.9629998207092285,5.317249774932861,5.297730445861816,643876000,0.0,0.0,4.972791055661818,4.9269328843315385,,0.08446779474654864,0.04465038422729005,-162856000
2020-03-24 00:00:00-04:00,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,6.206632614135742,1101644000,0.0,0.0,5.022073752180748,4.939893749332165,,0.16792900785684495,0.06930610895320102,938788000
2020-03-25 00:00:00-04:00,6.34499979019165,6.545499801635742,6.0914998054504395,6.140500068664551,6.117959499359131,793432000,0.0,0.0,5.065933607729132,4.951840080867811,,0.2243054312855186,0.10030597341966455,145356000
2020-03-26 00:00:00-04:00,6.348499774932861,6.555500030517578,6.25,6.431000232696533,6.407393455505371,696108000,0.0,0.0,5.119465632237658,4.9665580923287935,,0.2890926088087067,0.13806330049747298,841464000
2020-03-27 00:00:00-04:00,6.25,6.578000068664551,6.2170000076293945,6.3182501792907715,6.29505729675293,638828000,0.0,0.0,5.166476790945623,4.980007764835878,,0.32756298455879307,0.175963237309737,202636000
2020-03-30 00:00:00-04:00,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,6.615375995635986,602252000,0.0,0.0,5.224252211058136,4.996522612984921,,0.37961739048388843,0.2166940679445673,804888000
2020-03-31 00:00:00-04:00,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,6.565810203552246,949960000,0.0,0.0,5.2778109538632245,5.012378110891419,,0.4121059837406271,0.2557764511037793,-145072000
2020-04-01 00:00:00-04:00,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,6.054443359375,656912000,0.0,0.0,5.30914188906999,5.022968873983402,,0.39192059737020024,0.2830052803570635,-801984000
2020-04-02 00:00:00-04:00,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,6.363306045532227,675764000,0.0,0.0,5.351401039351655,5.036538837637821,68.05428533718992,0.3963688825779492,0.3056780008012407,-126220000
2020-04-03 00:00:00-04:00,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,6.075366973876953,663212000,0.0,0.0,5.38066963337395,5.047098154546103,63.562663449093726,0.37228284822044255,0.31899897028508106,-789432000
2020-04-06 00:00:00-04:00,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,6.685368537902832,727884000,0.0,0.0,5.432800237482696,5.063644441945117,64.3004996320696,0.3980099279730194,0.3348011618226687,-61548000
2020-04-07 00:00:00-04:00,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,6.45197868347168,784520000,0.0,0.0,5.473700226972881,5.077695243214145,66.18112683675221,0.39494413109968374,0.3468297556780717,-846068000
2020-04-08 00:00:00-04:00,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,6.649252891540527,542444000,0.0,0.0,5.52076099939379,5.093576384313567,65.74127737850692,0.40383623381676514,0.35823105130581046,-303624000
