timestamp,ticker,total_call_volume,total_put_volume,put_call_ratio,total_volume,unusual_activity_count,volume_weighted_avg_strike,sentiment
2025-07-25 21:36:06,NVDA,480616.0,255839.0,0.5323136718010391,736455.0,14,172.47490885390147,Bullish
2025-07-25 21:36:08,AMZN,48627.0,36697.0,0.754647528173069,85324.0,9,226.04492874220617,Neutral
2025-07-25 21:36:09,GOOGL,150365.0,51262.0,0.3409148344705585,201627.0,8,193.91553462581896,Bullish
2025-07-25 21:36:11,MSFT,37926.0,28065.0,0.7399741608880217,65991.0,14,507.6500204573351,Neutral
