timestamp,ticker,avg_volume_5y,recent_volume_30d,volume_ratio,volume_percentile_5y,volume_std_5y,estimated_dark_pool_pct,volume_anomaly
2025-07-25 21:36:06,NVDA,416697024.6019108,174777390.0,0.41943517635378513,0.3184713375796179,183645646.80120707,19.194351763537853,Low
2025-07-25 21:36:08,AMZN,61751733.200636946,41222880.0,0.6675582670054482,4.777070063694268,29132407.31338679,21.67558267005448,Low
2025-07-25 21:36:10,GOOGL,32215948.646496814,41303123.333333336,1.282070684509384,79.85668789808918,13752317.455638794,27.82070684509384,Normal
2025-07-25 21:36:11,MSFT,26293144.665605094,18638250.0,0.708863478942528,22.85031847133758,10321316.024509097,22.088634789425278,Normal
