Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Date,30d_volatility,10d_volatility
2011-10-04 00:00:00-04:00,121349996544.0,122399997952.0,102899998720.0,102899998720.0,102899998720.0,0,0.0,0.0,0.0,UVXY,2011-10-04 00:00:00-04:00,,
2011-10-05 00:00:00-04:00,98730000384.0,99450003456.0,90690002944.0,90690002944.0,90690002944.0,0,0.0,0.0,0.0,UVXY,2011-10-05 00:00:00-04:00,,
2011-10-06 00:00:00-04:00,90569998336.0,93899997184.0,86999998464.0,86999998464.0,86999998464.0,0,0.0,0.0,0.0,UVXY,2011-10-06 00:00:00-04:00,,
2011-10-07 00:00:00-04:00,85290000384.0,92880003072.0,84239998976.0,88260001792.0,88260001792.0,0,0.0,0.0,0.0,UVXY,2011-10-07 00:00:00-04:00,,
2011-10-10 00:00:00-04:00,82740002816.0,82800001024.0,77969997824.0,77969997824.0,77969997824.0,0,0.0,0.0,0.0,UVXY,2011-10-10 00:00:00-04:00,,
2011-10-11 00:00:00-04:00,78509998080.0,78630002688.0,74550001664.0,75300003840.0,75300003840.0,0,0.0,0.0,0.0,UVXY,2011-10-11 00:00:00-04:00,,
2011-10-12 00:00:00-04:00,69719998464.0,69719998464.0,62429999104.0,64379998208.0,64379998208.0,0,0.0,0.0,0.0,UVXY,2011-10-12 00:00:00-04:00,,
2011-10-13 00:00:00-04:00,66600001536.0,70110003200.0,64830001152.0,64830001152.0,64830001152.0,0,0.0,0.0,0.0,UVXY,2011-10-13 00:00:00-04:00,,
2011-10-14 00:00:00-04:00,58680000512.0,62070001664.0,57420001280.0,58439999488.0,58439999488.0,0,0.0,0.0,0.0,UVXY,2011-10-14 00:00:00-04:00,,
2011-10-17 00:00:00-04:00,57870000128.0,69749997568.0,57870000128.0,69749997568.0,69749997568.0,0,0.0,0.0,0.0,UVXY,2011-10-17 00:00:00-04:00,,
2011-10-18 00:00:00-04:00,69239996416.0,73859997696.0,59549999104.0,65100001280.0,65100001280.0,0,0.0,0.0,0.0,UVXY,2011-10-18 00:00:00-04:00,,156.04752243738199
2011-10-19 00:00:00-04:00,62999998464.0,74159996928.0,61800001536.0,72330002432.0,72330002432.0,0,0.0,0.0,0.0,UVXY,2011-10-19 00:00:00-04:00,,166.1324103191413
