Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2023-03-03 12:30:00-05:00,402.19000244140625,403.239990234375,401.9200134277344,402.9700012207031,402.9700012207031,8919168,0.0,0.0,0.0,395.90302163088677,394.96337623736224,82.78964989358657,1.8167107128177804,0.9013909950299693,23838829
2023-03-03 13:30:00-05:00,402.9800109863281,403.7699890136719,402.5799865722656,403.7300109863281,403.7300109863281,7456322,0.0,0.0,0.0,396.2099623899237,395.0506064338694,89.79431393184655,2.0824560736925264,1.1376040107624807,31295151
2023-03-03 14:30:00-05:00,403.7200012207031,404.45001220703125,403.5050048828125,404.010009765625,404.010009765625,10105433,0.0,0.0,0.0,396.51584660073553,395.1397547257277,89.8982415402248,2.289265520319532,1.367936312673891,41400584
2023-03-03 15:30:00-05:00,404.010009765625,404.2300109863281,403.4800109863281,404.1199951171875,404.1199951171875,13223160,0.0,0.0,0.0,396.8140485033415,395.2291103515134,89.50936829522071,2.4339809778264225,1.5811452457043975,54623744
2023-03-06 09:30:00-05:00,405.04998779296875,407.0299987792969,404.760009765625,406.6300048828125,406.6300048828125,15539991,0.0,0.0,0.0,397.19898796920313,395.34255208814324,96.60522605550375,2.7198530585688445,1.808886808277287,70163735
2023-03-06 10:30:00-05:00,406.6400146484375,407.45001220703125,406.3900146484375,406.5,406.5,9426477,0.0,0.0,0.0,397.5637335390383,395.45357147035077,97.90576752764159,2.90246067466893,2.027601581555616,60737258
2023-03-06 11:30:00-05:00,406.4949951171875,407.3800048828125,406.2300109863281,406.80999755859375,406.80999755859375,5865999,0.0,0.0,0.0,397.9263321280405,395.56657073491044,97.92208792229175,3.0371819948098278,2.2295176642064582,66603257
2023-03-06 12:30:00-05:00,406.81500244140625,406.82000732421875,405.2900085449219,405.6077880859375,405.6077880859375,7427182,0.0,0.0,0.0,398.2275656950169,395.6664833453684,89.78653696121664,3.012218376078067,2.38605780658078,59176075
2023-03-06 13:30:00-05:00,405.6199951171875,405.67999267578125,404.60308837890625,404.95001220703125,404.95001220703125,8501153,0.0,0.0,0.0,398.49119104842924,395.7588567668775,82.5804736755814,2.905860560508472,2.490018357366319,50674922
2023-03-06 14:30:00-05:00,404.95001220703125,405.20001220703125,404.0899963378906,404.0950012207031,404.0950012207031,9303803,0.0,0.0,0.0,398.7109483100871,395.8418034778608,76.31476694879461,2.7212105629561734,2.53625679848429,41371119
2023-03-06 15:30:00-05:00,404.1000061035156,404.79998779296875,404.0299987792969,404.4599914550781,404.4599914550781,10429293,0.0,0.0,0.0,398.9364009824397,395.927556592062,76.34280039147434,2.5746468449612507,2.5439348077796824,51800412
2023-03-07 09:30:00-05:00,404.4200134277344,404.6700134277344,400.510009765625,401.67999267578125,401.67999267578125,20145533,0.0,0.0,0.0,399.04399281355114,395.98479476204926,51.30690531819632,2.208710732001805,2.4768899926241073,31654879
2023-03-07 10:30:00-05:00,401.69000244140625,403.2349853515625,400.0199890136719,400.07989501953125,400.07989501953125,15147099,0.0,0.0,0.0,399.0846164294719,396.0255420282929,45.71713535636085,1.7691950386489452,2.335351001829075,16507780
2023-03-07 11:30:00-05:00,400.0799865722656,402.0199890136719,399.7799987792969,401.0299987792969,401.0299987792969,13032040,0.0,0.0,0.0,399.16090593338663,396.07533761785515,45.635865559262726,1.4804751225429982,2.1643758259718595,29539820
2023-03-07 12:30:00-05:00,401.0400085449219,401.3399963378906,399.2900085449219,399.5299987792969,399.5299987792969,9661814,0.0,0.0,0.0,399.175380162638,396.10971235577995,37.72321525814335,1.1177404290407935,1.9550487465856463,19878006
2023-03-07 13:30:00-05:00,399.5299987792969,399.8349914550781,398.1600036621094,398.260009765625,398.260009765625,13117873,0.0,0.0,0.0,399.1394832843238,396.1311083499078,31.164130921380334,0.7194991332798395,1.707938823924485,6760133
2023-03-07 14:30:00-05:00,398.260009765625,398.7799987792969,397.625,398.25,398.25,12213265,0.0,0.0,0.0,399.1046015868993,396.1521918489137,29.78969911125388,0.39848880192687375,1.446048819524963,-5453132
2023-03-07 15:30:00-05:00,398.25,399.1700134277344,398.1000061035156,398.260009765625,398.260009765625,15300734,0.0,0.0,0.0,399.07148033900626,396.1731651615178,29.293641653403043,0.14324229796028476,1.1854875152120272,9847602
2023-03-08 09:30:00-05:00,398.3900146484375,399.25,396.8299865722656,398.6300048828125,398.6300048828125,15742303,0.0,0.0,0.0,399.0541675760183,396.1976113278988,16.694956168212414,-0.02885426757075038,0.9426191586554717,25589905
2023-03-08 10:30:00-05:00,398.6300048828125,399.69000244140625,398.0899963378906,398.6000061035156,398.6000061035156,9079994,0.0,0.0,0.0,399.03635732219465,396.2215157535269,16.83513847998708,-0.16575200053677008,0.7209449268170234,16509911
2023-03-08 11:30:00-05:00,398.6000061035156,399.7099914550781,397.7200012207031,397.9849853515625,397.9849853515625,10001051,0.0,0.0,0.0,398.99512704883654,396.2390627147014,13.876952441863963,-0.32018063192765567,0.5127198150680876,6508860
2023-03-08 12:30:00-05:00,397.9750061035156,398.3699951171875,396.739990234375,396.83990478515625,396.83990478515625,9266558,0.0,0.0,0.0,398.91060852869225,396.24504124276564,13.942158053795723,-0.5288684010563429,0.3044021718432015,-2757698
2023-03-08 13:30:00-05:00,396.8299865722656,397.8599853515625,396.5899963378906,397.80999755859375,397.80999755859375,7144012,0.0,0.0,0.0,398.8674473141786,396.2606129474008,21.372145951104898,-0.608956906041783,0.12173035626620461,4386314
2023-03-08 14:30:00-05:00,397.81500244140625,398.010009765625,396.95001220703125,397.2200927734375,397.2200927734375,6797674,0.0,0.0,0.0,398.802845175326,396.27016001034644,21.836361681539614,-0.7118225619711893,-0.04498022738127416,-2411360
2023-03-08 15:30:00-05:00,397.2099914550781,399.1600036621094,397.17999267578125,398.9100036621094,398.9100036621094,9884386,0.0,0.0,0.0,398.8070474689254,396.29642711135904,29.49038925653761,-0.6494956680962218,-0.16588331552426372,7473026
2023-03-09 09:30:00-05:00,399.739990234375,401.4800109863281,399.3800048828125,400.1099853515625,400.1099853515625,14848514,0.0,0.0,0.0,398.8581430721661,396.3343729644954,43.43103906186157,-0.4975373609944995,-0.2322141246183109,22321540
2023-03-09 10:30:00-05:00,400.1199951171875,400.95001220703125,399.2200012207031,399.25,399.25,9259654,0.0,0.0,0.0,398.8735100105125,396.36338417877903,46.298443914496964,-0.44141458591417404,-0.27405421687748355,13061886
2023-03-09 11:30:00-05:00,399.2699890136719,399.70001220703125,398.1499938964844,399.1803894042969,399.1803894042969,8060677,0.0,0.0,0.0,398.8855444965433,396.3914140815205,41.04703379815647,-0.39796636707927746,-0.29883664691784234,5001209
2023-03-09 12:30:00-05:00,399.17999267578125,399.29998779296875,396.17999267578125,396.46990966796875,396.46990966796875,10405948,0.0,0.0,0.0,398.7908137189521,396.3921951321319,36.74146160864219,-0.5756111162794468,-0.35419154079016324,-5404739
2023-03-09 13:30:00-05:00,396.45001220703125,396.5350036621094,394.2799987792969,394.730712890625,394.730712890625,15067281,0.0,0.0,0.0,398.6315940786256,396.3756629705249,35.3059564952226,-0.8469711485602716,-0.4527474623441849,-20472020
2023-03-09 14:30:00-05:00,394.7300109863281,394.9200134277344,390.5299987792969,391.4649963378906,391.4649963378906,20949271,0.0,0.0,0.0,398.3505510299693,396.3268006159713,27.77592297527204,-1.3104360709521643,-0.6242851840657808,-41421291
2023-03-09 15:30:00-05:00,391.4700012207031,393.0,391.20001220703125,391.5899963378906,391.5899963378906,22515580,0.0,0.0,0.0,398.0854312381231,396.2796682350949,28.315915003045816,-1.6486443597668767,-0.829157019206,-18905711
2023-03-10 09:30:00-05:00,390.42999267578125,391.20001220703125,387.4800109863281,388.8599853515625,388.8599853515625,46764876,0.0,0.0,0.0,397.7236490464933,396.2058405447115,22.463289432035566,-2.1126130480921006,-1.0858482249832202,-65670587
2023-03-10 10:30:00-05:00,388.8699951171875,392.5400085449219,388.44000244140625,392.3999938964844,392.3999938964844,22335995,0.0,0.0,0.0,397.51487825629687,396.16797142383365,35.411735983455884,-2.169652073275131,-1.3026089946416024,-43334592
2023-03-10 11:30:00-05:00,392.6099853515625,393.1600036621094,388.2699890136719,388.9700012207031,388.9700012207031,20531739,0.0,0.0,0.0,397.1797850392147,396.0963498297727,31.269489614627147,-2.463233037816849,-1.5347338032766518,-63866331
2023-03-10 12:30:00-05:00,388.9800109863281,390.25,385.5199890136719,385.95001220703125,385.95001220703125,15121731,0.0,0.0,0.0,396.73940179089385,395.99539124646185,29.009362374970294,-2.906086386764116,-1.8090043199741448,-78988062
2023-03-10 13:30:00-05:00,385.95001220703125,387.510009765625,384.32000732421875,385.3599853515625,385.3599853515625,21421972,0.0,0.0,0.0,396.293150165822,395.8895663121843,25.64533922993897,-3.2670011370962584,-2.1006036833985675,-100410034
2023-03-10 14:30:00-05:00,385.3599853515625,388.4200134277344,385.30999755859375,386.70001220703125,386.70001220703125,20002583,0.0,0.0,0.0,395.916948677242,395.7981279628793,30.00740032756309,-3.405641592480322,-2.3616112652149184,-80407451
2023-03-10 15:30:00-05:00,386.69000244140625,386.8800048828125,384.6600036621094,385.9100036621094,385.9100036621094,20524649,0.0,0.0,0.0,395.5245194609623,395.6997386663542,24.41955428302404,-3.5384729261513144,-2.5969835974021978,-100932100
2023-03-13 09:30:00-04:00,381.80999755859375,386.8299865722656,380.6499938964844,383.94000244140625,383.94000244140625,48778062,0.0,0.0,0.0,395.0702246758817,395.5827263656085,19.11774305604125,-3.7593696761074398,-2.829460813143246,-149710162
2023-03-13 10:30:00-04:00,383.9800109863281,389.8599853515625,383.8900146484375,389.6499938964844,389.6499938964844,24438916,0.0,0.0,0.0,394.8576666061014,395.52369420173665,34.531118919976834,-3.4340972168234885,-2.950388093879295,-125271246
2023-03-13 11:30:00-04:00,389.6499938964844,390.3900146484375,387.1400146484375,387.8900146484375,387.8900146484375,17290860,0.0,0.0,0.0,394.58442535285974,395.44773719125607,32.747208265753144,-3.28051631589733,-3.016413738282902,-142562106
2023-03-13 12:30:00-04:00,387.8900146484375,388.7699890136719,385.3599853515625,386.4200134277344,386.4200134277344,13673788,0.0,0.0,0.0,394.2642523361881,395.3579090941066,34.03762354161516,-3.240069652539546,-3.0611449211342308,-156235894
2023-03-13 13:30:00-04:00,386.4100036621094,389.17999267578125,385.5199890136719,388.42999267578125,388.42999267578125,12253543,0.0,0.0,0.0,394.03545783970156,395.28897460238204,40.077834849405235,-3.011116575676624,-3.05113925204271,-143982351
2023-03-13 14:30:00-04:00,388.3999938964844,389.4949951171875,385.510009765625,385.9599914550781,385.9599914550781,14196480,0.0,0.0,0.0,393.71877288344183,395.1961488994238,41.108057109393954,-2.9944598000062683,-3.0398033616354216,-158178831
2023-03-13 15:30:00-04:00,385.9599914550781,387.7200012207031,385.0450134277344,385.30999755859375,385.30999755859375,16285336,0.0,0.0,0.0,393.3890169883498,395.0977792343409,40.02541838053313,-2.999136086593694,-3.0316699066270765,-174464167
2023-03-14 09:30:00-04:00,390.5,392.29998779296875,389.9013977050781,392.2300109863281,392.2300109863281,35065159,0.0,0.0,0.0,393.3435657725842,395.06924422689804,54.72389173835486,-2.416597791689412,-2.908655483639544,-139399008
2023-03-14 10:30:00-04:00,392.2300109863281,393.45001220703125,391.8999938964844,393.05999755859375,393.05999755859375,14782348,0.0,0.0,0.0,393.332445450467,395.04925172273585,51.001219407184784,-1.8664438136584067,-2.7002131496433166,-124616660
2023-03-14 11:30:00-04:00,393.05999755859375,393.3999938964844,391.57000732421875,391.7301025390625,391.7301025390625,12008318,0.0,0.0,0.0,393.2696084735492,395.01622536269934,54.47198771381415,-1.5202299713043885,-2.464216513975531,-136624978
2023-03-14 12:30:00-04:00,391.7349853515625,392.510009765625,388.54998779296875,389.8006896972656,389.8006896972656,16557410,0.0,0.0,0.0,393.13357244310674,394.96432948543134,56.46752730191567,-1.385568526967461,-2.248486916573917,-153182388
2023-03-14 13:30:00-04:00,389.8006896972656,390.52911376953125,387.7084045410156,389.42999267578125,389.42999267578125,12668159,0.0,0.0,0.0,392.9883340208587,394.9092614574746,56.88664806350138,-1.2938458640073804,-2.0575587060606098,-165850547
2023-03-14 14:30:00-04:00,389.3999938964844,390.0,387.04998779296875,388.2149963378906,388.2149963378906,15244135,0.0,0.0,0.0,392.8011443078011,394.84265185429473,52.5743183187668,-1.3041614813603815,-1.9068792611205643,-181094682
2023-03-14 15:30:00-04:00,388.2149963378906,392.17999267578125,387.92999267578125,391.70001220703125,391.70001220703125,27214551,0.0,0.0,0.0,392.75796265679054,394.8113818080533,59.01309920029036,-1.019374314724132,-1.7293782718412778,-153880131
2023-03-15 09:30:00-04:00,386.1600036621094,387.7200012207031,385.04998779296875,385.82000732421875,385.82000732421875,35369163,0.0,0.0,0.0,392.48588597708186,394.7219153952788,52.6089460711654,-1.2536938834845728,-1.634241394169937,-189249294
2023-03-15 10:30:00-04:00,385.70001220703125,387.3599853515625,384.31060791015625,386.25,386.25,18954140,0.0,0.0,0.0,392.241341428961,394.63761772965415,44.471549153198396,-1.38868907138567,-1.5851309296130838,-170295154
2023-03-15 11:30:00-04:00,386.260009765625,387.3699951171875,384.239990234375,384.8999938964844,384.8999938964844,17507330,0.0,0.0,0.0,391.9534454472952,394.54072595021967,45.07247674216265,-1.5863218100914196,-1.5853691057087511,-187802484
2023-03-15 12:30:00-04:00,384.8949890136719,386.5199890136719,383.7099914550781,386.3699951171875,386.3699951171875,16645716,0.0,0.0,0.0,391.73448661082045,394.4594251459109,49.917570341819044,-1.605819478820763,-1.5894591803311537,-171156768
2023-03-15 13:30:00-04:00,386.3699951171875,389.489990234375,385.0899963378906,388.4200134277344,388.4200134277344,18113845,0.0,0.0,0.0,391.6045072703073,394.39933149697384,49.98357597692801,-1.4392612688207578,-1.5594195980290748,-153042923
2023-03-15 14:30:00-04:00,388.44000244140625,389.3800048828125,387.25,388.739990234375,388.739990234375,25666808,0.0,0.0,0.0,391.49217326889817,394.34301964361464,54.92383580835877,-1.266839891580787,-1.5009036567394172,-127376115
2023-03-15 15:30:00-04:00,388.75,389.3599853515625,386.7699890136719,389.3500061035156,389.3500061035156,20807108,0.0,0.0,0.0,391.40816671339303,394.29333791684746,57.165668360161135,-1.0686527615429782,-1.4144534777001296,-106569007
2023-03-16 09:30:00-04:00,386.82000732421875,388.9601135253906,386.2900085449219,387.8500061035156,387.8500061035156,21912993,0.0,0.0,0.0,391.2686310032018,394.229225162486,40.38207921429031,-1.0208576851710518,-1.335734319194314,-128482000
2023-03-16 10:30:00-04:00,387.8399963378906,393.5,387.6000061035156,393.0249938964844,393.0249938964844,24532559,0.0,0.0,0.0,391.33750797940894,394.21724276182925,49.93545337392586,-0.5589581554101528,-1.180379086437482,-103949441
2023-03-16 11:30:00-04:00,393.0199890136719,394.45001220703125,392.3999938964844,393.7699890136719,393.7699890136719,16806038,0.0,0.0,0.0,391.4328993925173,394.212792475778,53.84447263955718,-0.13127135601661166,-0.9705575403533079,-87143403
2023-03-16 12:30:00-04:00,393.7099914550781,396.1400146484375,392.989990234375,395.114990234375,395.114990234375,17978660,0.0,0.0,0.0,391.5772951118058,394.2217695679033,60.241193428755246,0.3126004087611136,-0.7139259505304236,-69164743
2023-03-16 13:30:00-04:00,395.1099853515625,395.32000732421875,394.0,394.70001220703125,394.70001220703125,11435028,0.0,0.0,0.0,391.69975460573625,394.2265282011285,60.13855619745433,0.6236971293115516,-0.4464013345620286,-80599771
2023-03-16 14:30:00-04:00,394.70001220703125,396.1300048828125,393.6199951171875,395.9800109863281,395.9800109863281,13434031,0.0,0.0,0.0,391.867607797132,394.243975791031,64.90120290007847,0.9624343813185305,-0.16463419138591676,-67165740
2023-03-16 15:30:00-04:00,395.9800109863281,396.4700012207031,395.32000732421875,396.0299987792969,396.0299987792969,20047358,0.0,0.0,0.0,392.03083881604044,394.26174716404864,59.571161248281534,1.220846532258065,0.11246195334287962,-47118382
2023-03-17 09:30:00-04:00,393.2200012207031,394.3999938964844,390.53399658203125,391.2200012207031,391.2200012207031,27237864,1.506,0.0,0.0,391.99904126328215,394.23148103525915,62.52901299867309,1.0256899047330421,0.2951075436209121,-74356246
2023-03-17 10:30:00-04:00,391.2300109863281,391.44000244140625,389.010009765625,389.54998779296875,389.54998779296875,31532886,0.0,0.0,0.0,391.90299995072087,394.18489901294777,57.23999775034749,0.727880194861541,0.38166207386903794,-105889132
2023-03-17 11:30:00-04:00,389.57000732421875,390.8500061035156,388.55999755859375,390.7200012207031,390.7200012207031,12829954,0.0,0.0,0.0,391.8566078436614,394.15042241800006,62.87043585770512,0.5795929725893529,0.4212482536131009,-93059178
2023-03-17 12:30:00-04:00,390.7200012207031,391.7799987792969,389.8999938964844,390.92999267578125,390.92999267578125,10327007,0.0,0.0,0.0,391.8202699939406,394.1183783409631,60.67916340287823,0.47355993192547885,0.43171058927557654,-82732171
2023-03-17 13:30:00-04:00,390.8999938964844,391.4700012207031,388.8900146484375,389.07000732421875,389.07000732421875,11516538,0.0,0.0,0.0,391.7124165559123,394.0681457935328,51.535906566344906,0.23671401809633608,0.39271127503972847,-94248709
2023-03-17 14:30:00-04:00,389.0899963378906,390.8699951171875,388.54998779296875,390.7539978027344,390.7539978027344,14913864,0.0,0.0,0.0,391.6748315067681,394.03516919660944,54.47081219133817,0.18278880733572578,0.350726781498928,-79334845
2023-03-17 15:30:00-04:00,390.75,390.7900085449219,389.44000244140625,390.1099853515625,390.1099853515625,15724521,0.0,0.0,0.0,391.6134649908777,393.9961126409374,51.68450402405913,0.08708243462547216,0.2979979121242369,-95059366
2023-03-20 09:30:00-04:00,391.17999267578125,392.69000244140625,390.07000732421875,392.3699951171875,392.3699951171875,20209003,0.0,0.0,0.0,391.64313283896826,393.97993236706924,59.69207533736518,0.1913920961744111,0.27667674893427174,-74850363
2023-03-20 10:30:00-04:00,392.3699951171875,394.1700134277344,391.7799987792969,394.0400085449219,394.0400085449219,12419128,0.0,0.0,0.0,391.7371279646919,393.9805301399832,52.56148803509378,0.40415552784912734,0.3021725047172429,-62431235
2023-03-20 11:30:00-04:00,394.0400085449219,394.1449890136719,390.7300109863281,391.7980041503906,391.7980041503906,14133413,0.0,0.0,0.0,391.73951526609187,393.9588134634699,45.3730992745093,0.38739540976439457,0.31921708572667323,-76564648
2023-03-20 12:30:00-04:00,391.79998779296875,393.8399963378906,391.67498779296875,393.260009765625,393.260009765625,8631269,0.0,0.0,0.0,391.79914250136767,393.95186019284455,45.67139520309919,0.48647672917815044,0.3526690144169687,-67933379
2023-03-20 13:30:00-04:00,393.260009765625,393.67999267578125,392.3500061035156,392.9800109863281,392.9800109863281,8061198,0.0,0.0,0.0,391.8454510694054,393.9421900514862,45.960925731370494,0.536224564225904,0.3893801243787558,-75994577
2023-03-20 14:30:00-04:00,392.989990234375,393.3500061035156,391.95001220703125,392.9599914550781,392.9599914550781,11090573,0.0,0.0,0.0,391.8891585355102,393.9324169311239,42.462028305479805,0.5674929673775182,0.42500269297850835,-87085150
2023-03-20 15:30:00-04:00,392.95001220703125,394.1278076171875,392.8299865722656,393.6700134277344,393.6700134277344,12904344,0.0,0.0,0.0,391.9589959822641,393.92980595099067,44.29736976393654,0.6421637771540532,0.46843490981361735,-74180806
2023-03-21 09:30:00-04:00,397.239990234375,398.33929443359375,396.04998779296875,396.42999267578125,396.42999267578125,17941818,0.0,0.0,0.0,392.13432918593145,393.95468343083934,63.973755162777906,0.9135177273684576,0.5574514733245854,-56238988
2023-03-21 10:30:00-04:00,396.44000244140625,397.30499267578125,395.8299865722656,396.8699951171875,396.8699951171875,9510356,0.0,0.0,0.0,392.32004157539245,393.98369150732043,71.01994889213717,1.1508064275360539,0.6761224641668792,-46728632
2023-03-21 11:30:00-04:00,396.8900146484375,397.2749938964844,395.5799865722656,396.489990234375,396.489990234375,9504017,0.0,0.0,0.0,392.4835689737839,394.008629803112,67.35644086062962,1.2932879948215827,0.7995555702978199,-56232649
2023-03-21 12:30:00-04:00,396.5,397.0299987792969,396.0400085449219,396.94000244140625,396.94000244140625,7049484,0.0,0.0,0.0,392.65833107055346,394.0377976900602,67.82110124951134,1.4260789373318516,0.9248602437046263,-49183165
2023-03-21 13:30:00-04:00,396.95001220703125,397.41900634765625,396.239990234375,397.04998779296875,397.04998779296875,7666937,0.0,0.0,0.0,392.8305529028051,394.0677697308852,76.40268825021406,1.5226395734707125,1.0444161096578437,-41516228
2023-03-21 14:30:00-04:00,397.05999755859375,398.489990234375,396.89801025390625,398.2250061035156,398.2250061035156,10210398,0.0,0.0,0.0,393.0421000871467,394.1091352669313,75.58023380716133,1.6746741299938321,1.1704677137250414,-31305830
2023-03-21 15:30:00-04:00,398.2200012207031,399.4100036621094,398.0299987792969,398.8800048828125,398.8800048828125,18735651,0.0,0.0,0.0,393.271037530114,394.1566066063928,80.00538763850199,1.8269555326838827,1.3017652775168096,-12570179
2023-03-22 09:30:00-04:00,398.5799865722656,399.8599853515625,398.0799865722656,399.7416076660156,399.7416076660156,10838889,0.0,0.0,0.0,393.5247853785807,394.21217875623984,77.8896711934622,1.9941761638482944,1.4402474547831066,-1731290
2023-03-22 10:30:00-04:00,399.739990234375,399.8800048828125,398.3900146484375,398.8900146484375,398.8900146484375,6724016,0.0,0.0,0.0,393.73518652641826,394.258724387008,69.5608185450222,2.0345304784427185,1.559104059515029,-8455306
2023-03-22 11:30:00-04:00,398.9024963378906,399.1600036621094,398.04998779296875,398.2674865722656,398.2674865722656,5921560,0.0,0.0,0.0,393.9129237831182,394.29861256795584,80.01308166697814,1.9933012148156308,1.6459434905751493,-14376866
2023-03-22 12:30:00-04:00,398.2850036621094,398.4100036621094,397.3699951171875,398.21600341796875,398.21600341796875,6059446,0.0,0.0,0.0,394.0816720040927,394.33759158138884,76.45383878597538,1.9341764835420463,1.7035900891685287,-20436312
2023-03-22 13:30:00-04:00,398.2300109863281,401.70001220703125,398.1300048828125,399.92999267578125,399.92999267578125,15246610,0.0,0.0,0.0,394.3110179127864,394.3932373634226,82.17215025357763,2.002540278938966,1.7633801271226162,-5189702
2023-03-22 14:30:00-04:00,399.93499755859375,402.489990234375,395.6700134277344,398.95001220703125,398.95001220703125,32754852,0.0,0.0,0.0,394.49293925765875,394.4385784066426,75.46517692421463,1.9551056051310525,1.8017252227243035,-37944554
2023-03-22 15:30:00-04:00,398.8900146484375,399.17999267578125,392.07000732421875,392.1199951171875,392.1199951171875,21886943,0.0,0.0,0.0,394.3998826246991,394.41550792615055,45.66578658579253,1.3508166130133077,1.7115435007821045,-59831497
2023-03-23 09:30:00-04:00,395.0899963378906,397.260009765625,394.9200134277344,396.69000244140625,396.69000244140625,17026558,0.0,0.0,0.0,394.48969124496216,394.438139712372,50.66021740680242,1.2265358887788125,1.614541978381446,-42804939
2023-03-23 10:30:00-04:00,396.69000244140625,399.2900085449219,396.3900146484375,397.92999267578125,397.92999267578125,12367004,0.0,0.0,0.0,394.6246050265629,394.47288451797806,52.58646880808274,1.2141039339152826,1.5344543694882136,-30437935
2023-03-23 11:30:00-04:00,397.9200134277344,398.6499938964844,397.1300048828125,397.6600036621094,397.6600036621094,9410235,0.0,0.0,0.0,394.74364026717257,394.5045971462779,52.870325866098874,1.1689902709353532,1.4613615497776418,-39848170
2023-03-23 12:30:00-04:00,397.6600036621094,398.0249938964844,394.75,395.3299865722656,395.3299865722656,11970342,0.0,0.0,0.0,394.7666342399213,394.51280997638725,46.383807088854006,0.9344526728759774,1.355979774397309,-51818512
2023-03-23 13:30:00-04:00,395.33990478515625,396.20001220703125,392.79998779296875,392.79998779296875,392.79998779296875,10283863,0.0,0.0,0.0,394.68951084984474,394.49576696958707,41.39021259863939,0.5382258467274141,1.19242898886333,-62102375
