Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2020-03-02 00:00:00-05:00,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,286.5649108886719,238703600,0.0,0.0,0.0,309.0899963378906,309.0899963378906,,0.0,0.0,-238703600
2020-03-03 00:00:00-05:00,309.5,313.8399963378906,297.57000732421875,300.239990234375,278.35986328125,300139100,0.0,0.0,0.0,308.7429372750077,309.0019365756666,,-0.7059833928730654,-0.1411966785746131,-538842700
2020-03-04 00:00:00-05:00,306.1199951171875,313.1000061035156,303.3299865722656,312.8599853515625,290.0601501464844,176613400,0.0,0.0,0.0,308.90439014075497,309.0403251207004,,-0.2443356327231072,-0.16182446940431194,-362229300
2020-03-05 00:00:00-05:00,304.9800109863281,308.4700012207031,300.010009765625,302.4599914550781,280.4180908203125,186366800,0.0,0.0,0.0,308.65166862366965,308.9748491638286,,-0.7094904832342763,-0.2713576721703048,-548596100
2020-03-06 00:00:00-05:00,293.1499938964844,298.7799987792969,290.2300109863281,297.4599914550781,275.78240966796875,228667200,0.0,0.0,0.0,308.2127793229406,308.86027346523406,,-1.4647030814041386,-0.5100267540170715,-777263300
2020-03-09 00:00:00-04:00,275.29998779296875,284.19000244140625,273.45001220703125,274.2300109863281,254.24533081054688,309417300,0.0,0.0,0.0,306.88012174111265,308.5156937390758,,-3.8928059454955815,-1.1865825923127735,-1086680600
2020-03-10 00:00:00-04:00,284.6400146484375,288.5199890136719,273.5,288.4200134277344,267.4012145996094,276444100,0.0,0.0,0.0,306.15619592490174,308.31573672105253,,-4.6188372716601975,-1.8730335281822583,-810236500
2020-03-11 00:00:00-04:00,280.70001220703125,281.94000244140625,270.8800048828125,274.3599853515625,254.36582946777344,255316300,0.0,0.0,0.0,304.90928570633946,307.9778685482218,,-6.256626592860982,-2.7497521411180035,-1065552800
2020-03-12 00:00:00-04:00,256.0,266.6600036621094,247.67999267578125,248.11000061035156,230.0288543701172,392220700,0.0,0.0,0.0,302.68186276139875,307.38216836973555,,-9.562510153295875,-4.1123037435535785,-1457773500
2020-03-13 00:00:00-04:00,263.0899963378906,271.4800109863281,248.52000427246094,269.32000732421875,249.69317626953125,329566100,0.0,0.0,0.0,301.37355470503877,307.0034403991334,,-10.351649043660984,-5.360172803575059,-1128207400
2020-03-16 00:00:00-04:00,241.17999267578125,256.8999938964844,237.36000061035156,239.85000610351562,222.3708038330078,297240000,0.0,0.0,0.0,298.9608665245869,306.3352470230576,,-13.20283603185311,-6.9287054492306694,-1425447400
2020-03-17 00:00:00-04:00,245.0399932861328,256.1700134277344,237.07000732421875,252.8000030517578,234.37704467773438,262070500,0.0,0.0,0.0,297.150636584476,305.80255802831834,,-14.253164131780807,-8.393597185740697,-1163376900
2020-03-18 00:00:00-04:00,236.25,248.3699951171875,228.02000427246094,240.0,222.50985717773438,327597100,0.0,0.0,0.0,294.9094351497907,305.14780620714106,,-15.93472440643103,-9.901822629878765,-1490974000
2020-03-19 00:00:00-04:00,239.25,247.3800048828125,232.22000122070312,240.50999450683594,222.98269653320312,289322000,0.0,0.0,0.0,292.7761237520278,304.50464390166536,32.0977330492525,-17.029910536663806,-11.327440211235775,-1201652000
2020-03-20 00:00:00-04:00,242.52999877929688,244.47000122070312,228.5,228.8000030517578,213.37347412109375,347158800,1.406,0.0,0.0,290.2672562735859,303.7513638932086,30.248462653425918,-18.62801966603564,-12.78755610219575,-1548810800
2020-03-23 00:00:00-04:00,228.19000244140625,229.67999267578125,218.25999450683594,222.9499969482422,207.91783142089844,326025200,0.0,0.0,0.0,287.6273637510234,302.94737019226363,30.701623177146047,-20.134481497407563,-14.256941181238112,-1874836000
2020-03-24 00:00:00-04:00,234.4199981689453,244.10000610351562,233.8000030517578,243.14999389648438,226.75588989257812,235494500,0.0,0.0,0.0,285.8831531684924,302.3523714231514,33.22908243300134,-19.473909312469885,-15.300334807484466,-1639341500
2020-03-25 00:00:00-04:00,244.8699951171875,256.3500061035156,239.75,246.7899932861328,230.15048217773438,299430300,0.0,0.0,0.0,284.35008807506654,301.79951193920095,36.15656230024869,-18.444071788202336,-15.929082203628042,-1339911200
2020-03-26 00:00:00-04:00,249.52000427246094,262.79998779296875,249.0500030517578,261.20001220703125,243.5889129638672,257632800,0.0,0.0,0.0,283.44224196259455,301.3955368174878,41.386360377375176,-16.277512995861798,-15.998768362074793,-1082278400
2020-03-27 00:00:00-04:00,253.27000427246094,260.80999755859375,251.0500030517578,253.4199981689453,236.3334197998047,224341200,0.0,0.0,0.0,282.2648990687259,300.9181682737213,44.664921277951265,-15.015195825460978,-15.80205385475203,-1306619600
2020-03-30 00:00:00-04:00,255.6999969482422,262.42999267578125,253.52999877929688,261.6499938964844,244.008544921875,171369500,0.0,0.0,0.0,281.4564714149125,300.5274401704652,42.92060766559701,-13.198563672944857,-15.281355818390598,-1135250100
2020-03-31 00:00:00-04:00,260.55999755859375,263.3299865722656,256.2200012207031,257.75,240.37152099609375,194881100,0.0,0.0,0.0,280.5268058692297,300.1017939996148,45.3580054184862,-11.935976016158094,-14.612279857944097,-1330131200
2020-04-01 00:00:00-04:00,247.97999572753906,257.6600036621094,243.89999389648438,246.14999389648438,229.55360412597656,189554600,0.0,0.0,0.0,279.17869559578867,299.56496016774287,49.403382924854704,-11.736103256093855,-14.03704453757405,-1519685800
2020-04-02 00:00:00-04:00,245.19000244140625,252.67999267578125,244.58999633789062,251.8300018310547,234.85067749023438,177660400,0.0,0.0,0.0,278.10619780109323,299.0899854579251,44.120217035281314,-10.992656976293262,-13.428167025317894,-1342025400
2020-04-03 00:00:00-04:00,250.75999450683594,253.32000732421875,245.22000122070312,248.19000244140625,231.4561004638672,135561200,0.0,0.0,0.0,276.9330136693408,298.58351796522345,53.39300027711644,-10.575282697261429,-12.857590159706602,-1477586600
2020-04-06 00:00:00-04:00,257.8399963378906,267.0,248.1699981689453,264.8599853515625,247.0021209716797,188061200,0.0,0.0,0.0,276.45956157844756,298.24796042677906,54.76227346056702,-8.797964808352077,-12.045665089435698,-1289525400
2020-04-07 00:00:00-04:00,274.2099914550781,275.0299987792969,264.8900146484375,265.1300048828125,247.25389099121094,201427200,0.0,0.0,0.0,276.0152652374423,297.9184285308192,61.01323471272718,-7.283677556048701,-11.093267582758298,-1088098200
2020-04-08 00:00:00-04:00,267.9599914550781,276.0,265.25,274.0299987792969,255.55392456054688,153774500,0.0,0.0,0.0,275.9374116508484,297.68073271239615,63.68386556571188,-5.304294269127922,-9.935472920032222,-934323700
2020-04-09 00:00:00-04:00,277.5799865722656,281.20001220703125,275.4700012207031,278.20001220703125,259.44268798828125,189999200,0.0,0.0,0.0,276.0261410844242,297.4868946974174,71.48946773611785,-3.360396955862143,-8.620457727198206,-744324500
2020-04-13 00:00:00-04:00,277.1400146484375,277.510009765625,271.4100036621094,275.6600036621094,257.07391357421875,114839100,0.0,0.0,0.0,276.0117827541373,297.26971170204126,73.6092371196701,-2.001727127617926,-7.29671160728215,-859163600
2020-04-14 00:00:00-04:00,280.9800109863281,284.8999938964844,275.510009765625,283.7900085449219,264.65576171875,134143400,0.0,0.0,0.0,276.316811216521,297.135585302468,70.40979847865856,-0.26588311623220307,-5.890545909072161,-725020200
2020-04-15 00:00:00-04:00,277.57000732421875,283.94000244140625,275.4599914550781,277.760009765625,259.0323486328125,121775000,0.0,0.0,0.0,276.3734072380545,296.9427935060815,65.18881749166604,0.6161130939549366,-4.5892141084667415,-846795200
2020-04-16 00:00:00-04:00,279.1499938964844,280.0299987792969,275.760009765625,279.1000061035156,260.281982421875,131798300,0.0,0.0,0.0,276.48033268375883,296.76525333292165,60.069749531403595,1.4070088286745204,-3.389969521038489,-714996900
2020-04-17 00:00:00-04:00,285.3800048828125,287.29998779296875,282.3999938964844,286.6400146484375,267.31365966796875,146684800,0.0,0.0,0.0,276.87875158433445,296.6645046892949,68.73872138483104,2.6121043585634425,-2.189554745118103,-568312100
2020-04-20 00:00:00-04:00,282.6099853515625,286.7900085449219,281.3500061035156,281.5899963378906,262.6041564941406,100109300,0.0,0.0,0.0,277.0635062805523,296.51450958132074,61.666270883512986,3.1236494884490753,-1.1269138984046672,-668421400
2020-04-21 00:00:00-04:00,276.7300109863281,278.0400085449219,272.0199890136719,273.0400085449219,254.6306610107422,126385700,0.0,0.0,0.0,276.9057220556256,296.2809324565805,58.48407539338224,2.806785256430942,-0.3401740674375454,-794807100
2020-04-22 00:00:00-04:00,278.3500061035156,281.0,276.9100036621094,279.1000061035156,260.281982421875,92951600,0.0,0.0,0.0,276.99177241044475,296.1099779655052,69.48090189380667,3.009962255889434,0.32985319722785045,-701855500
2020-04-23 00:00:00-04:00,280.489990234375,283.94000244140625,278.75,279.0799865722656,260.26336669921875,104709700,0.0,0.0,0.0,277.0736631618887,295.94052531482623,67.2664856600152,3.1332479509108566,0.8905321479644517,-806565200
2020-04-24 00:00:00-04:00,280.7300109863281,283.70001220703125,278.5,282.9700012207031,263.8910827636719,85063200,0.0,0.0,0.0,277.3048921053716,295.8114653735912,71.96814701472715,3.504447336903752,1.4133151857523119,-721502000
2020-04-27 00:00:00-04:00,285.1199951171875,288.2699890136719,284.6199951171875,287.04998779296875,267.69598388671875,77896600,0.0,0.0,0.0,277.6870527205715,295.724286492192,66.66665138573592,4.08080535919396,1.9468132204406414,-643605400
2020-04-28 00:00:00-04:00,291.0199890136719,291.3999938964844,285.3999938964844,285.7300109863281,266.4649658203125,105270000,0.0,0.0,0.0,278.0024628486404,295.62484096477044,65.2321785670283,4.380565712775422,2.433563718907598,-748875400
2020-04-29 00:00:00-04:00,291.5299987792969,294.8800048828125,290.4100036621094,293.2099914550781,273.440673828125,118745600,0.0,0.0,0.0,278.5988365194811,295.6008126114402,64.48639663071248,5.162193312515569,2.979289637629192,-630129800
2020-04-30 00:00:00-04:00,291.7099914550781,293.32000732421875,288.5899963378906,290.4800109863281,270.8947448730469,122901700,0.0,0.0,0.0,279.0647649299457,295.5498593614391,59.481163306323346,5.49797497506114,3.4830267051155817,-753031500
2020-05-01 00:00:00-04:00,285.30999755859375,290.6600036621094,281.5199890136719,282.7900085449219,263.7232360839844,125180000,0.0,0.0,0.0,279.2108529148467,295.4228956717225,55.09941898280521,5.084949302526695,3.8034112245978045,-878211500
2020-05-04 00:00:00-04:00,280.739990234375,283.8999938964844,279.1300048828125,283.57000732421875,264.4506530761719,80873200,0.0,0.0,0.0,279.38180014658684,295.30495648418514,49.824167729692945,4.765627674786629,3.9958545146355693,-797338300
2020-05-05 00:00:00-04:00,286.6400146484375,289.25,283.7099914550781,286.19000244140625,266.89398193359375,79569900,0.0,0.0,0.0,279.64878847187384,295.214260424058,57.1259491927154,4.670140224511954,4.130711656610846,-717768400
2020-05-06 00:00:00-04:00,288.0400085449219,288.4599914550781,283.7799987792969,284.25,265.0848388671875,73632600,0.0,0.0,0.0,279.8292281396435,295.1051633054107,54.309620524575735,4.387349118862517,4.182039149061181,-791401000
2020-05-07 00:00:00-04:00,287.75,289.7799987792969,287.1300048828125,287.67999267578125,268.2835388183594,75250400,0.0,0.0,0.0,280.13710125870773,295.03128101058854,50.934560473011885,4.389408504597043,4.223513020168353,-716150600
2020-05-08 00:00:00-04:00,291.0899963378906,292.95001220703125,289.8599853515625,292.44000244140625,272.7225646972656,76452400,0.0,0.0,0.0,280.6195679717547,295.0054971442285,59.801279920075295,4.720716112848095,4.322953638704301,-639698200
2020-05-11 00:00:00-04:00,290.3399963378906,294.0,289.8800048828125,292.5,272.7785339355469,79514200,0.0,0.0,0.0,281.08546726698,294.98056682438545,70.76398870210295,4.931276396204964,4.444618190204434,-560184000
2020-05-12 00:00:00-04:00,293.7900085449219,294.239990234375,286.5199890136719,286.6700134277344,267.3415832519531,95870800,0.0,0.0,0.0,281.3044690772057,294.89787475078697,58.11710962911575,4.574978243255941,4.470690200814736,-656054800
2020-05-13 00:00:00-04:00,286.05999755859375,287.19000244140625,278.9599914550781,281.6000061035156,262.6134948730469,144721100,0.0,0.0,0.0,281.316058764512,294.7655576498191,52.4381026166732,3.839245735813904,4.34440130781457,-800775900
2020-05-14 00:00:00-04:00,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,265.7562561035156,121977900,0.0,0.0,0.0,281.45935062553906,294.6680894266438,51.95465542994307,3.487896564279538,4.173100359107563,-678798000
2020-05-15 00:00:00-04:00,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,266.97796630859375,111146300,0.0,0.0,0.0,281.6483956511766,294.584625838113,49.20439115789766,3.277376117588801,3.993955510803811,-567651700
2020-05-18 00:00:00-04:00,293.04998779296875,296.75,292.70001220703125,295.0,275.1100158691406,119703800,0.0,0.0,0.0,282.17198797858146,294.5887589143507,58.307938461538455,3.7707020630856505,3.949304821260179,-447947900
2020-05-19 00:00:00-04:00,294.3500061035156,296.2099914550781,291.95001220703125,291.9700012207031,272.2842712402344,95189300,0.0,0.0,0.0,282.55622379199804,294.56270162386664,48.79237333472825,3.872530726729508,3.9339500023540452,-543137200
2020-05-20 00:00:00-04:00,295.82000732421875,297.8699951171875,295.57000732421875,296.92999267578125,276.90985107421875,85861700,0.0,0.0,0.0,283.1199010031268,294.58625675871156,56.020146053762694,4.303848448488225,4.007929691580881,-457275500
2020-05-21 00:00:00-04:00,296.7900085449219,297.6700134277344,293.69000244140625,294.8800048828125,274.99810791015625,78293900,0.0,0.0,0.0,283.58108154742825,294.58917962561804,62.612148845418446,4.4291969427519575,4.092183141815097,-535569400
2020-05-22 00:00:00-04:00,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,275.52032470703125,63958200,0.0,0.0,0.0,284.04613726876073,294.59764552428265,62.43974516426159,4.521601443584245,4.178066802168927,-471611200
