Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2015-03-16 00:00:00-04:00,206.7100067138672,211.27000427246094,205.86000061035156,210.41000366210938,176.77685546875,755050500,0.931,0.0,0.0,210.41000366210938,210.41000366210938,,0.0,0.0,-755050500
2015-03-23 00:00:00-04:00,210.4199981689453,211.11000061035156,204.1199951171875,205.74000549316406,173.6248779296875,581117700,0.0,0.0,0.0,210.22686647901347,210.3635360186373,,-0.3725354664685767,-0.07450709329371534,-1336168200
2015-03-30 00:00:00-04:00,206.97999572753906,208.61000061035156,204.50999450683594,206.44000244140625,174.21563720703125,447153600,0.0,0.0,0.0,210.07836200695044,210.3244958835405,,-0.6043223521159007,-0.18047014505815243,-889014600
2015-04-06 00:00:00-04:00,205.3699951171875,210.08999633789062,205.2100067138672,210.0399932861328,177.253662109375,443228200,0.0,0.0,0.0,210.07685735123212,210.3216650119245,,-0.4918561426919723,-0.24274734458491642,-445786400
2015-04-13 00:00:00-04:00,209.8699951171875,211.0399932861328,207.00999450683594,207.9499969482422,175.4899139404297,509113900,0.0,0.0,0.0,209.9934510609188,210.2980663247237,,-0.5648597475312727,-0.30716982517418767,-954900300
2015-04-20 00:00:00-04:00,209.05999755859375,211.97000122070312,208.89999389648438,211.64999389648438,178.61236572265625,406927200,0.0,0.0,0.0,210.05841352505863,210.3115183403631,,-0.320462704197638,-0.30982840097887776,-547973100
2015-04-27 00:00:00-04:00,212.3300018310547,212.47999572753906,207.6199951171875,210.72000122070312,177.8275909423828,556611100,0.0,0.0,0.0,210.0843581405741,210.31558284663515,,-0.19951899248349036,-0.2877665192798003,-1104584200
2015-05-04 00:00:00-04:00,211.22999572753906,212.02000427246094,206.75999450683594,211.6199951171875,178.5870819091797,563435800,0.0,0.0,0.0,210.1445791984805,210.32856207320782,,-0.030694417574977706,-0.23635209893883577,-541148400
2015-05-11 00:00:00-04:00,211.57000732421875,212.61000061035156,208.6199951171875,212.44000244140625,179.279052734375,462547700,0.0,0.0,0.0,210.2345957962423,210.34957143010533,,0.16733903213520307,-0.15561387272402802,-78600700
2015-05-18 00:00:00-04:00,212.24000549316406,213.77999877929688,212.16000366210938,212.99000549316406,179.7432098388672,345719900,0.0,0.0,0.0,210.34265107847452,210.37584440585715,,0.36446133410376547,-0.05159883135846932,267119200
