Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2023-03-29 09:30:00-04:00,399.92498779296875,400.2699890136719,399.2699890136719,399.489990234375,399.489990234375,17862963,0.0,0.0,0.0,399.489990234375,399.489990234375,,0.0,0.0,-17862963
2023-03-29 10:30:00-04:00,399.489990234375,399.6499938964844,398.67999267578125,399.3399963378906,399.3399963378906,7966277,0.0,0.0,0.0,399.48410812078737,399.4884977577931,,-0.011965325075607325,-0.002393065015121465,-25829240
2023-03-29 11:30:00-04:00,399.3399963378906,400.09991455078125,399.2650146484375,399.8800048828125,399.8800048828125,7225208,0.0,0.0,0.0,399.49963348400405,399.4923933510769,,0.021874094190195592,0.002460366825941947,-18604032
2023-03-29 12:30:00-04:00,399.8900146484375,400.45001220703125,399.4700012207031,400.375,400.375,4803344,0.0,0.0,0.0,399.53396158267054,399.50117550678755,,0.08762397226024632,0.019493087912802822,-13800688
2023-03-29 13:30:00-04:00,400.3700866699219,400.3800048828125,399.2300109863281,399.864990234375,399.864990234375,6525518,0.0,0.0,0.0,399.54694309842364,399.5047955538283,,0.097454306000202,0.035085331530282655,-20326206
2023-03-29 14:30:00-04:00,399.864990234375,401.32000732421875,399.7699890136719,401.2101135253906,401.2101135253906,10704165,0.0,0.0,0.0,399.6121654681086,399.5217638918538,,0.2113488265213732,0.07033803052850077,-9622041
2023-03-29 15:30:00-04:00,401.2149963378906,401.6000061035156,400.7699890136719,401.3500061035156,401.3500061035156,14290772,0.0,0.0,0.0,399.6803160812619,399.5399553566465,,0.3093334134863994,0.11813710712008049,4668731
2023-03-30 09:30:00-04:00,404.0899963378906,404.3500061035156,402.81439208984375,403.82000732421875,403.82000732421875,17899961,0.0,0.0,0.0,399.84265691431904,399.58254293841344,,0.5796139318371729,0.21043247206349897,22568692
2023-03-30 10:30:00-04:00,403.82000732421875,404.19000244140625,403.2099914550781,403.4814147949219,403.4814147949219,8045097,0.0,0.0,0.0,399.9853533017937,399.62133768325435,,0.7577566554805344,0.31989730874690603,14523595
2023-03-30 11:30:00-04:00,403.489990234375,403.5299987792969,402.6600036621094,402.7900085449219,402.7900085449219,6304850,0.0,0.0,0.0,400.0953397819164,399.65286674655454,,0.8335368474462825,0.42262521648678136,8218745
