Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2023-03-29 09:30:00-04:00,98.69000244140625,100.29000091552734,98.55999755859375,99.30000305175781,99.30000305175781,15246312,0.0,0.0,99.30000305175781,99.30000305175781,,0.0,0.0,-15246312
2023-03-29 10:30:00-04:00,99.29759979248047,99.7300033569336,98.95999908447266,99.69499969482422,99.69499969482422,4889300,0.0,0.0,99.31549311619179,99.30393336661419,,0.031509703720388416,0.006301940744077684,-10357012
2023-03-29 11:30:00-04:00,99.69999694824219,100.0,99.56999969482422,99.82240295410156,99.82240295410156,4589352,0.0,0.0,99.33537193336471,99.30909226798222,,0.06600093154942499,0.018241738905147145,-5767660
2023-03-29 12:30:00-04:00,99.83000183105469,99.83999633789062,99.1500015258789,99.81990051269531,99.81990051269531,4079314,0.0,0.0,99.35437305412277,99.31417493708385,,0.09207220097225388,0.03300783131856849,-9846974
2023-03-29 13:30:00-04:00,99.8219985961914,99.87000274658203,99.37000274658203,99.86499786376953,99.86499786376953,3235160,0.0,0.0,99.37439755646187,99.31965576222501,,0.115046662845387,0.0494155976239322,-6611814
2023-03-29 14:30:00-04:00,99.86499786376953,100.3499984741211,99.79740142822266,100.24259948730469,100.24259948730469,6245326,0.0,0.0,99.40844469100473,99.32883928187755,,0.1618575911152078,0.07190399632218733,-366488
2023-03-29 15:30:00-04:00,100.23999786376953,100.42179870605469,100.0999984741211,100.23999786376953,100.23999786376953,4848050,0.0,0.0,99.44105461934845,99.33790553642373,,0.19648075194358228,0.09681934744646632,-5214538
2023-03-30 09:30:00-04:00,101.55000305175781,102.56999969482422,101.01000213623047,102.44999694824219,102.44999694824219,16015455,0.0,0.0,99.55905235773645,99.36887162012343,,0.3976642863745212,0.1569883352320773,10800917
2023-03-30 10:30:00-04:00,102.44000244140625,103.04000091552734,102.05010223388672,102.31500244140625,102.31500244140625,7962365,0.0,0.0,99.66712883160585,99.39818635466357,,0.539986134327819,0.23358789505122565,2838552
2023-03-30 11:30:00-04:00,102.30999755859375,102.69000244140625,101.87999725341797,102.04989624023438,102.04989624023438,4889082,0.0,0.0,99.76057069076775,99.42457152765432,,0.6241900944903165,0.3117083349390438,-2050530
2023-03-30 12:30:00-04:00,102.0542984008789,102.09049987792969,101.55989837646484,101.62999725341797,101.62999725341797,4657467,0.0,0.0,99.83388153636187,99.44651606223904,,0.6495523652477715,0.37927714100078935,-6707997
2023-03-30 13:30:00-04:00,101.62999725341797,101.70999908447266,101.01000213623047,101.65499877929688,101.65499877929688,5076436,0.0,0.0,99.90529789882991,99.46849101464758,,0.6640152077603574,0.436224754352703,-1631561
2023-03-30 14:30:00-04:00,101.65750122070312,102.0,101.62000274658203,101.94999694824219,101.94999694824219,3894894,0.0,0.0,99.98548217527745,99.49318261597689,,0.6913119872201321,0.48724220092618886,2263333
2023-03-30 15:30:00-04:00,101.95500183105469,102.08000183105469,101.86000061035156,102.0,102.0,4355448,0.0,0.0,100.06448287428618,99.51812607253434,81.03298900366545,0.7088090010428658,0.5315555609495243,6618781
2023-03-31 09:30:00-04:00,102.16000366210938,102.95010375976562,102.0,102.48999786376953,102.48999786376953,10027251,0.0,0.0,100.15960110916788,99.54769693612873,82.95311428638982,0.7535280408794307,0.5759500569355056,16646032
