insider_name,relationship_to_issuer,shares_bought,trade_date,transaction_type,shares,price_per_share,shares_owned_after_transaction,total_value,avg_book_price
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1214.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,33160.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,300.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1180.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,2420.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,3213.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",144901.0,05/01/2024,A,144901.0,0.0,144901.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",0.0,,,0.0,0.0,126157.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",0.0,,,0.0,0.0,39480.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",0.0,,,0.0,0.0,573245.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,144901.0,05/01/2024,A,144901.0,0.0,144901.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,-40000.0,05/03/2024,G,40000.0,0.0,322299.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,39480.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,126157.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,7.0,0.0,0.0
Porat Ruth,"President, CFO",113401.0,05/01/2024,A,113401.0,0.0,113401.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,30900.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,98731.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,1789191.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,120000.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",113401.0,05/01/2024,A,113401.0,0.0,113401.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,98731.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,30900.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,23495.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,60801.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-4834.0,05/01/2024,S,4834.0,165.6711,2298177.0,800854.0974,0.3484736368869761
Pichai Sundar,"Director, Chief Executive Officer",-9076.0,05/01/2024,S,9076.0,166.647,2289101.0,1512488.172,0.6607345730922314
Pichai Sundar,"Director, Chief Executive Officer",-6600.0,05/01/2024,S,6600.0,167.3974,2282501.0,1104822.84,0.4840404626328751
Pichai Sundar,"Director, Chief Executive Officer",-1990.0,05/01/2024,S,1990.0,168.3096,2280511.0,334936.104,0.14686888333360373
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,520668.0,0.0,0.0
ARNOLD FRANCES,Director,-80.0,04/30/2024,S,80.0,167.38,15551.0,13390.4,0.8610635971963218
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,2250.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,820.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,1700.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,120.0,0.0,0.0
HENNESSY JOHN L,Director,-2100.0,04/26/2024,S,2100.0,175.76,5891.0,369096.0,62.65421829910032
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,33160.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1214.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,300.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1180.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,2420.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,3213.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",1364.0,04/25/2024,C,1364.0,0.0,30648.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1391.0,04/25/2024,F,1391.0,161.1,28910.0,224090.1,7.751300588031823
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1364.0,04/25/2024,C,1364.0,0.0,27546.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,24294.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-22500.0,04/17/2024,S,22500.0,157.4117,2303011.0,3541763.25,1.537883774762691
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,520668.0,0.0,0.0
HENNESSY JOHN L,Director,-245.0,04/12/2024,S,245.0,158.8231,8546.0,38911.6595,4.553201439269834
HENNESSY JOHN L,Director,-393.0,04/12/2024,S,393.0,159.5294,8153.0,62695.054200000006,7.689814080706489
HENNESSY JOHN L,Director,-94.0,04/12/2024,S,94.0,160.4515,8059.0,15082.441,1.8715027919096663
HENNESSY JOHN L,Director,-68.0,04/12/2024,S,68.0,161.1641,7991.0,10959.1588,1.371437717432111
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,33160.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,809.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,460.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1260.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,2500.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,3298.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-3840.0,04/03/2024,S,3840.0,154.7723,2344173.0,594325.632,0.2535331786519169
Pichai Sundar,"Director, Chief Executive Officer",-17352.0,04/03/2024,S,17352.0,155.8164,2326821.0,2703726.1728,1.1619828825681047
Pichai Sundar,"Director, Chief Executive Officer",-1308.0,04/03/2024,S,1308.0,156.413,2325513.0,204588.20400000003,0.08797551507989851
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,520668.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,-200.0,04/01/2024,S,200.0,152.425,147743.0,30485.000000000004,0.20633803293557057
RAGHAVAN PRABHAKAR,Senior Vice President,-1300.0,04/01/2024,S,1300.0,155.9485,146443.0,202733.05,1.384381977970951
RAGHAVAN PRABHAKAR,Senior Vice President,-1758.0,04/01/2024,S,1758.0,156.3887,144685.0,274931.3346,1.9002062038220964
RAGHAVAN PRABHAKAR,Senior Vice President,-144678.0,04/01/2024,G,144678.0,0.0,7.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,144678.0,04/01/2024,G,144678.0,0.0,362299.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,39480.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,126157.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-682.0,04/02/2024,S,682.0,154.79,29284.0,105566.78,3.604930337385603
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,30301.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,24294.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",12084.0,04/01/2024,G,12084.0,0.0,60801.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-12084.0,04/01/2024,G,12084.0,0.0,23495.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,30900.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,98731.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-12084.0,03/27/2024,S,12084.0,151.1859,48717.0,1826930.4156,37.50088091631258
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,35579.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,30900.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,98731.0,0.0,0.0
ARNOLD FRANCES,Director,-90.0,03/28/2024,S,90.0,152.0,15412.0,13680.0,0.8876200363353232
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,880.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,1760.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,2309.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,160.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",12085.0,03/25/2024,C,12085.0,0.0,35579.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-5101.0,03/25/2024,C,5101.0,0.0,36099.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-5199.0,03/25/2024,F,5199.0,151.77,30900.0,789052.2300000001,25.53567087378641
WALKER JOHN KENT,"President, Global Affairs, CLO",-6985.0,03/25/2024,C,6985.0,0.0,105851.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-7120.0,03/25/2024,F,7120.0,151.77,98731.0,1080602.4000000001,10.94491497098176
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,60801.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,15441.0,03/25/2024,C,15441.0,0.0,147943.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,-6517.0,03/25/2024,C,6517.0,0.0,46123.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,-6643.0,03/25/2024,F,6643.0,151.77,39480.0,1008208.1100000001,25.53718617021277
RAGHAVAN PRABHAKAR,Senior Vice President,-8924.0,03/25/2024,C,8924.0,0.0,135255.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,-9098.0,03/25/2024,F,9098.0,151.77,126157.0,1380803.4600000002,10.945119652496494
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,217621.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",1364.0,03/25/2024,C,1364.0,0.0,29966.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1364.0,03/25/2024,C,1364.0,0.0,31691.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1390.0,03/25/2024,F,1390.0,151.77,30301.0,210960.30000000002,6.962156364476421
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,24294.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",15441.0,03/25/2024,C,15441.0,0.0,573245.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",-8924.0,03/25/2024,C,8924.0,0.0,135255.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",-9098.0,03/25/2024,F,9098.0,151.77,126157.0,1380803.4600000002,10.945119652496494
Schindler Philipp,"SVP, Chief Business Officer",-6517.0,03/25/2024,C,6517.0,0.0,46123.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",-6643.0,03/25/2024,F,6643.0,151.77,39480.0,1008208.1100000001,25.53718617021277
Porat Ruth,"President, CFO",12085.0,03/25/2024,C,12085.0,0.0,1789191.0,0.0,0.0
Porat Ruth,"President, CFO",-5101.0,03/25/2024,C,5101.0,0.0,36099.0,0.0,0.0
Porat Ruth,"President, CFO",-5199.0,03/25/2024,F,5199.0,151.77,30900.0,789052.2300000001,25.53567087378641
Porat Ruth,"President, CFO",-6985.0,03/25/2024,C,6985.0,0.0,105851.0,0.0,0.0
Porat Ruth,"President, CFO",-7120.0,03/25/2024,F,7120.0,151.77,98731.0,1080602.4000000001,10.94491497098176
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,120000.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",37822.0,03/25/2024,C,37822.0,0.0,2348013.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-37822.0,03/25/2024,C,37822.0,0.0,557227.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-36559.0,03/25/2024,F,36559.0,151.77,520668.0,5548559.430000001,10.656616942082096
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-12370.0,03/20/2024,S,12370.0,148.3418,2320321.0,1834988.066,0.7908337105081582
Pichai Sundar,"Director, Chief Executive Officer",-10130.0,03/20/2024,S,10130.0,149.3181,2310191.0,1512592.353,0.6547477472641872
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,595049.0,0.0,0.0
HENNESSY JOHN L,Director,-500.0,03/18/2024,S,500.0,149.5,8791.0,74750.0,8.503014446593106
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,405.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,33160.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,600.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1340.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,2600.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,3382.0,0.0,0.0
HENNESSY JOHN L,Director,-15.0,03/12/2024,S,15.0,138.23,9576.0,2073.45,0.21652568922305762
HENNESSY JOHN L,Director,-285.0,03/12/2024,S,285.0,139.5764,9291.0,39779.274000000005,4.281484662576688
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,33160.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,405.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,600.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1340.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,2600.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,3382.0,0.0,0.0
Porat Ruth,"President, CFO",-1400.0,03/08/2024,S,1400.0,135.0579,1823783.0,189081.06,0.10367519600741974
Porat Ruth,"President, CFO",-19831.0,03/08/2024,S,19831.0,136.4227,1803952.0,2705398.5637,1.49970651308904
Porat Ruth,"President, CFO",-9700.0,03/08/2024,S,9700.0,137.2864,1794252.0,1331678.0799999998,0.742191219516545
Porat Ruth,"President, CFO",-17046.0,03/08/2024,S,17046.0,138.2759,1777206.0,2357050.9914,1.3262677435255115
Porat Ruth,"President, CFO",-100.0,03/08/2024,S,100.0,138.93,1777106.0,13893.0,0.007817766638568549
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,120000.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,112836.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,41200.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",24294.0,03/06/2024,A,24294.0,0.0,24294.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,33055.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,28602.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-19000.0,03/06/2024,S,19000.0,132.5125,2336191.0,2517737.5,1.0777104697347093
Pichai Sundar,"Director, Chief Executive Officer",-2400.0,03/06/2024,S,2400.0,133.4321,2333791.0,320237.04,0.137217531475612
Pichai Sundar,"Director, Chief Executive Officer",-1100.0,03/06/2024,S,1100.0,134.2691,2332691.0,147696.01,0.06331571991318181
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,595049.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-682.0,03/04/2024,S,682.0,136.49,28602.0,93086.18000000001,3.254533948674918
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,33055.0,0.0,0.0
ARNOLD FRANCES,Director,-100.0,02/29/2024,S,100.0,138.22,15263.0,13822.0,0.9055886785035707
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,940.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,1820.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,2368.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,220.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",1364.0,02/25/2024,C,1364.0,0.0,29284.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1391.0,02/25/2024,F,1391.0,145.29,34419.0,202098.38999999998,5.871710101978558
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1364.0,02/25/2024,C,1364.0,0.0,33055.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,-25514.0,02/22/2024,G,25514.0,0.0,217621.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,132502.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,52640.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,144179.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-8583.0,02/21/2024,S,8583.0,142.4601,2369108.0,1222735.0383000001,0.5161162084210598
Pichai Sundar,"Director, Chief Executive Officer",-13917.0,02/21/2024,S,13917.0,143.4698,2355191.0,1996669.2066,0.8477737926987662
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,595049.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-6686.0,02/20/2024,S,6686.0,141.6301,54115.0,946938.8486,17.49863898364594
WALKER JOHN KENT,"President, Global Affairs, CLO",-36886.0,02/20/2024,S,36886.0,142.2019,17229.0,5245259.2834,304.4436289627953
WALKER JOHN KENT,"President, Global Affairs, CLO",-4504.0,02/20/2024,S,4504.0,143.0637,12725.0,644358.9048,50.63724202750491
WALKER JOHN KENT,"President, Global Affairs, CLO",48076.0,02/21/2024,G,48076.0,0.0,60801.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-48076.0,02/21/2024,G,48076.0,0.0,23494.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,41200.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,112836.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,69700.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,1480585.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,15823900.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,620.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,1060.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,1960.0,0.0,0.0
DOERR L JOHN,Director,0.0,,,0.0,0.0,2486.0,0.0,0.0
HENNESSY JOHN L,Director,-28.0,02/12/2024,S,28.0,148.885,7936.0,4168.78,0.5252998991935484
HENNESSY JOHN L,Director,-325.0,02/12/2024,S,325.0,149.5947,7611.0,48618.2775,6.387896137169885
HENNESSY JOHN L,Director,-147.0,02/12/2024,S,147.0,150.2429,7464.0,22085.706299999998,2.9589638665594853
HENNESSY JOHN L,Director,-21.0,02/12/2024,S,21.0,148.88,7443.0,3126.48,0.4200564288593309
HENNESSY JOHN L,Director,-176.0,02/12/2024,S,176.0,149.5376,7267.0,26318.617599999998,3.6216619788083113
HENNESSY JOHN L,Director,-103.0,02/12/2024,S,103.0,150.1848,7164.0,15469.0344,2.159273366834171
HENNESSY JOHN L,Director,-2427.0,02/13/2024,G,2427.0,0.0,0.0,0.0,0.0
HENNESSY JOHN L,Director,2427.0,02/13/2024,G,2427.0,0.0,0.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,740.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1420.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,2700.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,3467.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,33160.0,0.0,0.0
Porat Ruth,"President, CFO",97120.0,02/07/2024,A,97120.0,0.0,1874226.0,0.0,0.0
Porat Ruth,"President, CFO",-49043.0,02/07/2024,F,49043.0,145.41,1825183.0,7131342.63,3.9071932129545366
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,120000.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,41200.0,0.0,0.0
Porat Ruth,"President, CFO",0.0,,,0.0,0.0,112836.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",194200.0,02/07/2024,A,194200.0,0.0,655854.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",-98050.0,02/07/2024,F,98050.0,145.41,557804.0,14257450.5,25.55996461122545
Schindler Philipp,"SVP, Chief Business Officer",0.0,,,0.0,0.0,52640.0,0.0,0.0
Schindler Philipp,"SVP, Chief Business Officer",0.0,,,0.0,0.0,144179.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,194200.0,02/07/2024,A,194200.0,0.0,230552.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,-98050.0,02/07/2024,F,98050.0,145.41,132502.0,14257450.5,107.60177582225174
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,243135.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,52640.0,0.0,0.0
RAGHAVAN PRABHAKAR,Senior Vice President,0.0,,,0.0,0.0,144179.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",97120.0,02/07/2024,A,97120.0,0.0,120613.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",-49043.0,02/07/2024,F,49043.0,145.41,71570.0,7131342.63,99.64150663685902
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,60801.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,112836.0,0.0,0.0
WALKER JOHN KENT,"President, Global Affairs, CLO",0.0,,,0.0,0.0,41200.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-11109.0,02/07/2024,S,11109.0,146.6446,2389082.0,1629074.8614,0.6818831925400636
Pichai Sundar,"Director, Chief Executive Officer",-11391.0,02/07/2024,S,11391.0,145.9463,2377691.0,1662474.3033,0.6991969533888129
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,595049.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-660.0,02/01/2024,S,660.0,143.59,27920.0,94769.40000000001,3.394319484240688
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,35810.0,0.0,0.0
ARNOLD FRANCES,Director,-230.0,01/30/2024,S,230.0,154.06,15104.0,35433.8,2.3459878177966105
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,1000.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,1900.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,2427.0,0.0,0.0
ARNOLD FRANCES,Director,0.0,,,0.0,0.0,280.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",1321.0,01/25/2024,C,1321.0,0.0,28580.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1433.0,01/25/2024,F,1433.0,150.35,37131.0,215451.55,5.802470981120896
O'Toole Amie Thuener,"VP, Chief Accounting Officer",-1321.0,01/25/2024,C,1321.0,0.0,35810.0,0.0,0.0
O'Toole Amie Thuener,"VP, Chief Accounting Officer",0.0,,,0.0,0.0,8940.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",-3488.0,01/17/2024,S,3488.0,141.1913,2419203.0,492475.25440000003,0.20356921448923468
Pichai Sundar,"Director, Chief Executive Officer",-15323.0,01/17/2024,S,15323.0,142.176,2403880.0,2178562.8479999998,0.9062693844950662
Pichai Sundar,"Director, Chief Executive Officer",-3689.0,01/17/2024,S,3689.0,142.9061,2400191.0,527180.6029,0.21964110477041204
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,227560.0,0.0,0.0
Pichai Sundar,"Director, Chief Executive Officer",0.0,,,0.0,0.0,595049.0,0.0,0.0
HENNESSY JOHN L,Director,-3580.0,03/14/2023,G,3580.0,0.0,0.0,0.0,0.0
HENNESSY JOHN L,Director,3580.0,03/14/2023,G,3580.0,0.0,10320.0,0.0,0.0
HENNESSY JOHN L,Director,-2400.0,01/11/2024,S,2400.0,145.0,7964.0,348000.0,43.69663485685585
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,33160.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,900.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,1500.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,2780.0,0.0,0.0
HENNESSY JOHN L,Director,0.0,,,0.0,0.0,3551.0,0.0,0.0
HENNESSY JOHN L,Director,-146.0,01/10/2024,S,146.0,143.5093,6838.0,20952.357799999998,3.064106142146826
HENNESSY JOHN L,Director,-28.0,01/10/2024,S,28.0,142.6953,6810.0,3995.4684,0.5867060792951542
HENNESSY JOHN L,Director,-26.0,01/10/2024,S,26.0,144.2407,6784.0,3750.2582,0.5528092865566038
