Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2015-03-30 00:00:00-04:00,106.16000366210938,106.81999969482422,104.37000274658203,105.12000274658203,97.36115264892578,113193000,0.0,0.0,0.0,105.12000274658203,105.12000274658203,,0.0,0.0,-113193000
2015-04-06 00:00:00-04:00,104.5,107.76000213623047,104.33999633789062,107.75,99.79702758789062,109976400,0.0,0.0,0.0,105.22313989377488,105.14617187348172,,0.20980035070000724,0.04196007014000145,-3216600
2015-04-13 00:00:00-04:00,107.83000183105469,108.37999725341797,105.55000305175781,106.01000213623047,98.18545532226562,125377100,0.0,0.0,0.0,105.25399723661629,105.15476719947922,,0.23297970925885636,0.08016399796377244,-128593700
2015-04-20 00:00:00-04:00,106.54000091552734,110.69000244140625,106.5,110.54000091552734,102.38108825683594,135116200,0.0,0.0,0.0,105.46129149853438,105.20835161456428,,0.6098525599339695,0.18610171035781187,6522500
2015-04-27 00:00:00-04:00,110.94999694824219,111.16000366210938,107.05999755859375,109.05000305175781,101.0010757446289,178969200,0.0,0.0,0.0,105.6020252849353,105.24657700199904,,0.7793131967156484,0.3047440076293792,-172446700
2015-05-04 00:00:00-04:00,109.4000015258789,109.91000366210938,106.0,108.69000244140625,100.66765594482422,176396900,0.0,0.0,0.0,105.7231224283263,105.28083994169464,,0.8744824424086772,0.4186916945852388,-348843600
2015-05-11 00:00:00-04:00,108.76000213623047,110.01000213623047,106.80000305175781,109.58000183105469,101.49195098876953,121924300,0.0,0.0,0.0,105.87437260098233,105.32361767193703,,1.010076732169665,0.5369687021021241,-226919300
2015-05-18 00:00:00-04:00,109.4000015258789,110.87000274658203,109.31999969482422,110.47000122070312,102.31627655029297,83291500,0.0,0.0,0.0,106.05459333116745,105.37482546844217,,1.175797830932467,0.6647345278681926,-143627800
2015-05-25 00:00:00-04:00,110.2300033569336,111.08000183105469,108.76000213623047,110.05000305175781,101.92725372314453,103746500,0.0,0.0,0.0,106.21127606530825,105.42134464837567,,1.2587327657061849,0.7835341754357912,-247374300
2015-06-01 00:00:00-04:00,110.63999938964844,110.80999755859375,108.62999725341797,109.30000305175781,101.23263549804688,118543300,0.0,0.0,0.0,106.33240261379648,105.45993826432972,,1.2495366859339612,0.8767346775354252,-365917600
2015-06-08 00:00:00-04:00,109.25,110.1500015258789,107.19999694824219,108.75,100.72321319580078,127197000,0.0,0.0,0.0,106.4272103544319,105.49267519702298,,1.1842171584971481,0.9382311737277699,-493114600
