Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2023-07-26 09:30:00-04:00,46.020999908447266,46.053001403808594,45.1510009765625,45.24100112915039,45.24100112915039,8461703,0.0,0.0,45.24100112915039,45.24100112915039,,0.0,0.0,-8461703
2023-07-26 10:30:00-04:00,45.24599838256836,45.37200164794922,44.62999725341797,44.970001220703125,44.970001220703125,6016859,0.0,0.0,45.230373681760305,45.23830461264843,,-0.021618226314878086,-0.004323645262975617,-14478562
2023-07-26 11:30:00-04:00,44.967002868652344,45.22999954223633,44.95000076293945,44.9640007019043,44.9640007019043,3138092,0.0,0.0,45.219927682550264,45.23557522050172,,-0.038787895425130614,-0.011216495295406618,-17616654
2023-07-26 12:30:00-04:00,44.95199966430664,45.15999984741211,44.816978454589844,45.15700149536133,45.15700149536133,2336127,0.0,0.0,45.21745998893501,45.23479339239088,,-0.03640181339329018,-0.01625355891498333,-15280527
2023-07-26 13:30:00-04:00,45.15787887573242,45.52000045776367,45.090999603271484,45.29999923706055,45.29999923706055,3928857,0.0,0.0,45.22069682219484,45.235442206765704,,-0.0227103131656321,-0.017544909765113085,-11351670
2023-07-26 14:30:00-04:00,45.30699920654297,45.89200210571289,45.14299774169922,45.36960983276367,45.36960983276367,7193729,0.0,0.0,45.2265365480995,45.23677720801942,,-0.006171565316755334,-0.015270240875441536,-4157941
2023-07-26 15:30:00-04:00,45.35300064086914,45.6779899597168,45.255332946777344,45.45499801635742,45.45499801635742,3111803,0.0,0.0,45.23549582136452,45.23894855934617,,0.013668067333767908,-0.009482579233599648,-1046138
2023-07-27 09:30:00-04:00,46.51900100708008,46.98198699951172,46.36000061035156,46.36101150512695,46.36101150512695,10380166,0.0,0.0,45.27963369131599,45.25011336477683,,0.10133075791812018,0.01268008819674432,9334028
2023-07-27 10:30:00-04:00,46.37200164794922,46.954002380371094,46.35900115966797,46.89699935913086,46.89699935913086,5150211,0.0,0.0,45.343059795936185,45.26650029009379,,0.21161445247975053,0.052466961053345564,14484239
2023-07-27 11:30:00-04:00,46.90999984741211,47.34700012207031,46.657997131347656,47.31800079345703,47.31800079345703,6051658,0.0,0.0,45.42050846250563,45.28691323042576,,0.3291916557722345,0.10781189999712337,20535897
2023-07-27 12:30:00-04:00,47.323001861572266,47.39500045776367,46.89899826049805,46.9269905090332,46.9269905090332,5462950,0.0,0.0,45.47958618982044,45.30323240732733,,0.3863673717792935,0.1635229943535574,15072947
2023-07-27 13:30:00-04:00,46.91600036621094,47.12000274658203,46.45600128173828,46.47800064086914,46.47800064086914,6031687,0.0,0.0,45.5187396977047,45.31492164348197,,0.39094325812182973,0.20900704710721188,9041260
2023-07-27 14:30:00-04:00,46.46998977661133,46.57994842529297,45.987998962402344,46.18720245361328,46.18720245361328,6634437,0.0,0.0,45.54495392342661,45.323601054528055,,0.36687558424304,0.24058075453437752,2406823
2023-07-27 15:30:00-04:00,46.189998626708984,46.25499725341797,45.75,45.900001525878906,45.900001525878906,4200172,0.0,0.0,45.5588773588169,45.3293363826012,58.137817133823425,0.32092761093762334,0.2566501258150267,-1793349
2023-07-28 09:30:00-04:00,46.667999267578125,46.92300033569336,46.38100051879883,46.69097137451172,46.69097137451172,8694078,0.0,0.0,45.60327320256964,45.34288498948588,64.97912543575703,0.34436850170394706,0.2741938009928108,6900729
2023-07-28 10:30:00-04:00,46.71498107910156,46.96500015258789,46.51000213623047,46.94599914550781,46.94599914550781,4385938,0.0,0.0,45.65592912190055,45.358836374122916,70.48091780525107,0.37915354028460513,0.2951857488511697,11286667
2023-07-28 11:30:00-04:00,46.944000244140625,47.027000427246094,46.72999954223633,46.95798873901367,46.95798873901367,4198926,0.0,0.0,45.706990283355964,45.374748337952674,70.64175549223158,0.4030423723834886,0.3167570735576335,15485593
2023-07-28 12:30:00-04:00,46.95249938964844,46.95800018310547,46.592002868652344,46.604000091552734,46.604000091552734,2909068,0.0,0.0,45.74216713857937,45.38697969868502,64.49615318178414,0.38892720773606015,0.33119110039331884,12576525
2023-07-28 13:30:00-04:00,46.60100173950195,46.76499938964844,46.40999984741211,46.61766815185547,46.61766815185547,3884491,0.0,0.0,45.77650051164902,45.399225354935474,63.551678330512516,0.3745264287602481,0.3398581660667047,16461016
2023-07-28 14:30:00-04:00,46.60700225830078,46.6609992980957,46.454429626464844,46.54800033569336,46.54800033569336,2874537,0.0,0.0,45.806755406709584,45.41065595175894,62.11911498619814,0.3534181131308287,0.3425701554795295,13586479
2023-07-28 15:30:00-04:00,46.54199981689453,46.847999572753906,46.525001525878906,46.74399948120117,46.74399948120117,3347176,0.0,0.0,45.84351007629749,45.42392305155439,62.96178944994177,0.34848796163112183,0.343753716709848,16933655
2023-07-31 09:30:00-04:00,46.75400161743164,47.12999725341797,46.538002014160156,46.86499786376953,46.86499786376953,7520369,0.0,0.0,45.88356842090424,45.43826210441225,56.01803812603913,0.35030622716664794,0.345064218801208,24454024
2023-07-31 10:30:00-04:00,46.87403869628906,46.92300033569336,46.64200210571289,46.702178955078125,46.702178955078125,3716362,0.0,0.0,45.915670794793414,45.45083839148356,47.44606946435019,0.3347502974522456,0.34300143453141557,20737662
2023-07-31 11:30:00-04:00,46.69300079345703,46.80400085449219,46.532997131347656,46.73699951171875,46.73699951171875,2607331,0.0,0.0,45.947879764084604,45.463636014570476,41.525523694214215,0.3215254932490197,0.3387062462749364,23344993
2023-07-31 12:30:00-04:00,46.729000091552734,46.779998779296875,46.50600814819336,46.70199966430664,46.70199966430664,2482994,0.0,0.0,45.977453093505076,45.475958040936014,46.3379652050814,0.3047080606096415,0.3319066091418774,20861999
2023-07-31 13:30:00-04:00,46.696998596191406,46.861000061035156,46.65999984741211,46.70199966430664,46.70199966430664,2051743,0.0,0.0,46.0058666845169,45.488157460074035,54.26998647449789,0.28805955286528473,0.3231371978865589,18810256
2023-07-31 14:30:00-04:00,46.69499969482422,46.86698913574219,46.62900161743164,46.69866180419922,46.69866180419922,2063054,0.0,0.0,46.03303512058288,45.500202279418566,60.94973490528131,0.2714668522266308,0.31280312875457333,16747202
2023-07-31 15:30:00-04:00,46.6879997253418,46.74500274658203,46.54999923706055,46.736000061035156,46.736000061035156,2510681,0.0,0.0,46.060602373149635,45.512498774758036,70.04192166574605,0.2583517841550389,0.3019128598346665,19257883
2023-08-01 09:30:00-04:00,46.45949935913086,46.51000213623047,46.027000427246094,46.36200714111328,46.36200714111328,7415765,0.0,0.0,46.07242216797174,45.52095159432376,40.14278986617165,0.21529807300370152,0.2845899024684735,11842118
2023-08-01 10:30:00-04:00,46.365562438964844,46.900001525878906,46.32500076293945,46.591407775878906,46.591407775878906,5242441,0.0,0.0,46.09277454475241,45.53160289961287,39.209162588110736,0.19741275937066405,0.2671544738489116,17084559
2023-08-01 11:30:00-04:00,46.595001220703125,46.7609977722168,46.46099853515625,46.529998779296875,46.529998779296875,2493921,0.0,0.0,46.10992059316592,45.54153718697291,37.355830889661746,0.17625160782974092,0.2489739006450775,14590638
2023-08-01 12:30:00-04:00,46.52199935913086,46.79199981689453,46.459999084472656,46.724998474121094,46.724998474121094,1794254,0.0,0.0,46.13404129437985,45.553312921173394,53.94529646628605,0.17321932392661665,0.23382298530138534,16384892
2023-08-01 13:30:00-04:00,46.725807189941406,46.74700164794922,46.55799865722656,46.57550048828125,46.57550048828125,1587975,0.0,0.0,46.15135341963089,45.56348394174163,48.73695131538053,0.15694382827823716,0.21844715389675573,14796917
2023-08-01 14:30:00-04:00,46.57558059692383,46.7140007019043,46.552467346191406,46.591339111328125,46.591339111328125,1711345,0.0,0.0,46.16860776048176,45.573711356364385,51.34138249413786,0.14366731781925068,0.20349118668125474,16508262
2023-08-01 15:30:00-04:00,46.59600067138672,46.68000030517578,46.479000091552734,46.51250076293945,46.51250076293945,1883377,0.0,0.0,46.18209376057814,45.58305254448951,42.27457430340557,0.12533915997770606,0.187860781340545,14624885
2023-08-02 09:30:00-04:00,45.83100128173828,45.84000015258789,44.79999923706055,45.13999938964844,45.13999938964844,11521583,0.0,0.0,46.14122731465933,45.57864405538662,18.634041856606572,6.383662020681413e-05,0.15030139239647738,3103302
2023-08-02 10:30:00-04:00,45.14699935913086,45.24898910522461,44.345008850097656,44.366790771484375,44.366790771484375,7147299,0.0,0.0,46.071641567868156,45.56658581375575,15.249099735256323,-0.15976753254899023,0.08828760740738387,-4043997
2023-08-02 11:30:00-04:00,44.37799072265625,44.60498809814453,43.387001037597656,43.536991119384766,43.536991119384766,10925669,0.0,0.0,45.97224351106489,45.54639084167246,11.493585959526328,-0.34936567115332195,0.0007569516952427036,-14969666
2023-08-02 12:30:00-04:00,43.52634811401367,44.29199981689453,43.507999420166016,44.214622497558594,44.214622497558594,7369160,0.0,0.0,45.90331719680974,45.533139415362875,24.077909666195694,-0.439873781816317,-0.08736919500706924,-7600506
2023-08-02 13:30:00-04:00,44.211997985839844,44.459999084472656,43.9890022277832,44.35900115966797,44.35900115966797,4623005,0.0,0.0,45.842755783588494,45.52145644764452,26.295867195755363,-0.49425450194735987,-0.1687462563951274,-2977501
2023-08-02 14:30:00-04:00,44.352012634277344,44.47999954223633,44.004058837890625,44.035499572753906,44.035499572753906,4827406,0.0,0.0,45.77188299100675,45.506670807098345,24.696010844587505,-0.557034343718982,-0.24640387385989831,-7804907
2023-08-02 15:30:00-04:00,44.03010940551758,44.44499969482422,44.03010940551758,44.26300048828125,44.26300048828125,4003827,0.0,0.0,45.71271112815477,45.49429597805539,27.32233058614466,-0.5817246385268362,-0.3134680267932859,-3801080
2023-08-03 09:30:00-04:00,43.79999923706055,44.99500274658203,43.79999923706055,44.29899978637695,44.29899978637695,11376342,0.0,0.0,45.6572714676929,45.482402483610834,29.831801464418447,-0.5915678071062445,-0.3690879828558776,7575262
2023-08-03 10:30:00-04:00,44.30500030517578,45.11800003051758,44.29235076904297,44.918190002441406,44.918190002441406,5836464,0.0,0.0,45.628287880820295,45.47678842907184,34.80079949103137,-0.5431440865395984,-0.4038992035926218,13411726
2023-08-03 11:30:00-04:00,44.928001403808594,45.01799774169922,44.67000961303711,44.821990966796875,44.821990966796875,3460361,0.0,0.0,45.59666839399585,45.470273031437266,34.58222167739412,-0.506689595075386,-0.4244572818891747,9951365
2023-08-03 12:30:00-04:00,44.810001373291016,45.029998779296875,44.76599884033203,44.86347198486328,44.86347198486328,2618991,0.0,0.0,45.56791559363771,45.46423521007832,32.71745027957337,-0.4690451163323104,-0.43337484877780186,12570356
2023-08-03 13:30:00-04:00,44.87000274658203,44.907989501953125,44.470001220703125,44.58565139770508,44.58565139770508,3059905,0.0,0.0,45.52939542909133,45.45549308259202,31.95602978484648,-0.45636866140568344,-0.4379736113033782,9510451
2023-08-03 14:30:00-04:00,44.59400177001953,44.65700149536133,44.36101150512695,44.4969596862793,44.4969596862793,2608449,0.0,0.0,45.48890775290263,45.44595543685757,31.255808173401576,-0.4483113057631698,-0.4400411501953366,6902002
2023-08-03 15:30:00-04:00,44.48999786376953,44.654998779296875,44.4119987487793,44.513999938964844,44.513999938964844,1938938,0.0,0.0,45.450676073924676,45.43668224782381,31.913837375572285,-0.43553026559240493,-0.43913897327475027,8840940
2023-08-04 09:30:00-04:00,45.292999267578125,45.64200210571289,44.39299774169922,44.79999923706055,44.79999923706055,11397909,0.0,0.0,45.42515933522412,45.43034709348786,46.16982563980917,-0.39773856343853,-0.4308588913075062,20238849
2023-08-04 10:30:00-04:00,44.79399871826172,45.27899932861328,44.779998779296875,45.21977996826172,45.21977996826172,5342268,0.0,0.0,45.417105242402066,45.42825189821198,60.44046758592611,-0.33011026480690475,-0.41070916600738594,25581117
2023-08-04 11:30:00-04:00,45.222808837890625,45.375,45.04399871826172,45.37300109863281,45.37300109863281,3083157,0.0,0.0,45.415375668136605,45.42770213901219,76.93332184295261,-0.26114042197693976,-0.3807954172012967,28664274
2023-08-04 12:30:00-04:00,45.37300109863281,45.56698989868164,45.21500015258789,45.279998779296875,45.279998779296875,3906087,0.0,0.0,45.410066770535046,45.426232453840896,68.86418532267739,-0.2115472495417805,-0.3469457836693935,24758187
2023-08-04 13:30:00-04:00,45.275001525878906,45.404998779296875,44.900001525878906,44.930999755859375,44.930999755859375,3547809,0.0,0.0,45.39127982878306,45.421304765303766,59.44382302704173,-0.19812178298455052,-0.3171809835324249,21210378
2023-08-04 14:30:00-04:00,44.92499923706055,45.01000213623047,44.54199981689453,44.68450164794922,44.68450164794922,4645410,0.0,0.0,45.363563037377816,45.41397339100173,60.994729209588236,-0.20500912368628832,-0.2947466115631976,16564968
2023-08-04 15:30:00-04:00,44.69300079345703,44.79999923706055,44.534000396728516,44.689002990722656,44.689002990722656,2722359,0.0,0.0,45.33710970221487,45.406759755178065,57.806750181757174,-0.20770982055402243,-0.27733925336136256,19287327
2023-08-07 09:30:00-04:00,45.111000061035156,45.47999954223633,45.00499725341797,45.378501892089844,45.378501892089844,9394891,0.0,0.0,45.33873292534722,45.40647858241102,65.95988273658256,-0.15245592630368776,-0.25236258794982763,28682218
2023-08-07 10:30:00-04:00,45.382999420166016,45.540000915527344,44.90999984741211,44.981040954589844,44.981040954589844,4724324,0.0,0.0,45.32470578923909,45.40224537218394,50.99441591644877,-0.13913473435479773,-0.22971701723082166,23957894
2023-08-07 11:30:00-04:00,44.9739990234375,45.290000915527344,44.8380012512207,45.18199920654297,45.18199920654297,3477733,0.0,0.0,45.31910945266277,45.40005386804821,55.51322135606527,-0.11108146433186761,-0.20598990665103087,27435627
2023-08-07 12:30:00-04:00,45.180999755859375,45.2130012512207,44.70800018310547,44.77300262451172,44.77300262451172,3805245,0.0,0.0,45.29769349861763,45.393814552192126,48.75471262195058,-0.12046302895647898,-0.1888845311121205,23630382
2023-08-07 13:30:00-04:00,44.7765007019043,44.904998779296875,44.56344985961914,44.73299789428711,44.73299789428711,3687101,0.0,0.0,45.27554857295761,45.38723926206372,52.17027311302096,-0.12963172013093072,-0.17703396891588255,19943281
2023-08-07 14:30:00-04:00,44.73999786376953,45.06711959838867,44.73999786376953,44.986000061035156,44.986000061035156,2599558,0.0,0.0,45.26419372935281,45.383246832202744,56.87054442790213,-0.11515537404405052,-0.16465824994151615,22542839
