Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2023-08-07 09:30:00-04:00,45.111000061035156,45.47999954223633,45.00499725341797,45.378501892089844,45.378501892089844,9394891,0.0,0.0,45.378501892089844,45.378501892089844,,0.0,0.0,-9394891
2023-08-07 10:30:00-04:00,45.382999420166016,45.540000915527344,44.90999984741211,44.981040954589844,44.981040954589844,4724324,0.0,0.0,45.36291518865847,45.37454705689084,,-0.03170628561253608,-0.006341257122507216,-14119215
2023-08-07 11:30:00-04:00,44.9739990234375,45.290000915527344,44.8380012512207,45.18199920654297,45.18199920654297,3477733,0.0,0.0,45.35582044426179,45.3726311578824,,-0.04015520967609376,-0.013104047633224526,-10641482
2023-08-07 12:30:00-04:00,45.180999755859375,45.2130012512207,44.70800018310547,44.77300262451172,44.77300262451172,3805245,0.0,0.0,45.332964843487275,45.36666470481404,,-0.07894363581754504,-0.026271965270088633,-14446727
2023-08-07 13:30:00-04:00,44.7765007019043,44.904998779296875,44.56344985961914,44.73299789428711,44.73299789428711,3687101,0.0,0.0,45.30943672783237,45.36035956242074,,-0.11162504633583126,-0.043342581483237164,-18133828
2023-08-07 14:30:00-04:00,44.73999786376953,45.06711959838867,44.73999786376953,44.986000061035156,44.986000061035156,2599558,0.0,0.0,45.296752936977576,45.3566345922577,,-0.11577555071828272,-0.05782917533024628,-15534270
2023-08-07 15:30:00-04:00,44.98929977416992,45.428001403808594,44.95499801635742,45.420997619628906,45.420997619628906,2780448,0.0,0.0,45.30162527747371,45.357275020390745,,-0.08300733095097712,-0.06286480645439245,-12753822
2023-08-08 09:30:00-04:00,45.037498474121094,45.242000579833984,44.564998626708984,44.80699920654297,44.80699920654297,8094204,0.0,0.0,45.2822281766529,45.35179963915843,,-0.1053682021948319,-0.07136548560248035,-20848026
2023-08-08 10:30:00-04:00,44.803001403808594,44.97999954223633,44.55699920654297,44.87520980834961,44.87520980834961,5151950,0.0,0.0,45.26626667201356,45.3470574517872,,-0.11624532451020286,-0.08034145338402486,-15696076
2023-08-08 11:30:00-04:00,44.88309097290039,45.13724899291992,44.056007385253906,44.49175262451172,44.49175262451172,8587935,0.0,0.0,45.23589357211153,45.338546955993415,,-0.15403173045363872,-0.09507950879794763,-24284011
2023-08-08 12:30:00-04:00,44.50499725341797,44.595001220703125,44.25600051879883,44.49549865722656,44.49549865722656,3520823,0.0,0.0,45.20685847741016,45.33015841570718,,-0.18158228827875433,-0.11238006469410898,-20763188
2023-08-08 13:30:00-04:00,44.492000579833984,44.76398849487305,44.38399887084961,44.669368743896484,44.669368743896484,3263198,0.0,0.0,45.18578044864492,45.32358339409713,,-0.18722819090562837,-0.12734968993641285,-17499990
2023-08-08 14:30:00-04:00,44.665000915527344,44.737998962402344,44.47200012207031,44.64699935913086,44.64699935913086,2782246,0.0,0.0,45.1646517784679,45.31685121464473,,-0.19130241663840764,-0.14014023527681183,-20282236
2023-08-08 15:30:00-04:00,44.64550018310547,44.73699188232422,44.4511604309082,44.659000396728516,44.659000396728516,2344141,0.0,0.0,45.144822312517334,45.31030543536198,38.06033735135004,-0.19135704158777145,-0.15038359653900377,-17938095
2023-08-09 09:30:00-04:00,44.27399826049805,44.3120002746582,43.12000274658203,43.299991607666016,43.299991607666016,14151348,0.0,0.0,45.0724760103663,45.290302312698344,26.229741343582447,-0.2976300894181847,-0.17983289511483996,-32089443
2023-08-09 10:30:00-04:00,43.291500091552734,43.336997985839844,42.13399887084961,42.477989196777344,42.477989196777344,13387223,0.0,0.0,44.970731429441244,45.26231909761456,23.90818876321569,-0.44307349483292313,-0.2324810150584566,-45476666
2023-08-09 11:30:00-04:00,42.470001220703125,42.99699020385742,42.37999725341797,42.97200012207031,42.97200012207031,8210203,0.0,0.0,44.89234980954435,45.23952985407681,28.28939281741951,-0.5125673313044814,-0.2884982783076616,-37266463
2023-08-09 12:30:00-04:00,42.9640007019043,43.14099884033203,42.69599914550781,43.07944869995117,43.07944869995117,5694500,0.0,0.0,44.82125564838383,45.21803650925964,32.315072192890426,-0.552601449605902,-0.34131891256730973,-31571963
2023-08-09 13:30:00-04:00,43.084999084472656,43.323001861572266,43.012001037597656,43.31449890136719,43.31449890136719,4482099,0.0,0.0,44.76216714850083,45.199095836544295,35.767111762990226,-0.5589193159729007,-0.38483899324842796,-27089864
2023-08-09 14:30:00-04:00,43.31700134277344,43.37499237060547,42.770999908447266,42.814762115478516,42.814762115478516,5766769,0.0,0.0,44.68579832367642,45.17537112290185,29.24210186952631,-0.5973648031293592,-0.4273441552246142,-32856633
2023-08-09 15:30:00-04:00,42.80950164794922,42.84700012207031,42.53499984741211,42.54500198364258,42.54500198364258,4379580,0.0,0.0,44.601845526028036,45.14919829564554,21.60727829819541,-0.6421976619524798,-0.47031485657018735,-37236213
2023-08-10 09:30:00-04:00,42.15999984741211,43.573997497558594,41.834999084472656,42.957000732421875,42.957000732421875,16018063,0.0,0.0,44.537341808631716,45.12738538456869,30.977548010543487,-0.6371386322166614,-0.5036796116994822,-21218150
