timestamp,ticker,current_price,max_pain_strike,distance_to_max_pain,net_gamma_exposure,atm_call_iv,atm_put_iv,iv_skew,total_call_oi,total_put_oi,put_call_oi_ratio
2025-07-28 04:46:37,AMZN,231.44000244140625,110.0,52.471483391101,0.0,0.02188478125,0.00938490625,-0.012499875,0,0,0.0
2025-07-28 04:53:17,AMZN,231.44000244140625,110.0,52.471483391101,0.0,0.02188478125,0.00938490625,-0.012499875,0,0,0.0
2025-07-28 05:00:47,AMZN,231.44000244140625,110.0,52.471483391101,0.0,0.021884781250000002,0.009384906250000002,-0.012499875,0,0,0.0
