timestamp,ticker,current_price,max_pain_strike,distance_to_max_pain,net_gamma_exposure,atm_call_iv,atm_put_iv,iv_skew,total_call_oi,total_put_oi,put_call_oi_ratio
2025-07-28 04:46:35,NVDA,173.5,10.0,94.23631123919309,0.0,0.01563484375,0.02188478125,0.0062499375,0,0,0.0
2025-07-28 04:53:15,NVDA,173.5,10.0,94.23631123919309,0.0,0.01563484375,0.02188478125,0.0062499375,0,0,0.0
2025-07-28 05:00:46,NVDA,173.5,10.0,94.23631123919309,0.0,0.015634843750000002,0.021884781250000002,0.0062499375,0,0,0.0
