timestamp,ticker,current_price,max_pain_strike,distance_to_max_pain,net_gamma_exposure,atm_call_iv,atm_put_iv,iv_skew,total_call_oi,total_put_oi,put_call_oi_ratio
2025-07-28 04:46:41,MSFT,513.7100219726562,325.0,36.73473631057579,-13.75,0.004697453125,0.010947390625,0.0062499375,1.0,5.0,2.5
2025-07-28 04:53:20,MSFT,513.7100219726562,325.0,36.73473631057579,-13.75,0.004697453125,0.010947390625,0.0062499375,1.0,5.0,2.5
2025-07-28 05:00:51,MSFT,513.7100219726562,325.0,36.73473631057579,-13.75,0.004697453125,0.010947390625000001,0.006249937500000001,1.0,5.0,2.5
