Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,50_EMA,200_EMA,RSI,MACD,Signal,OBV
2020-08-05 00:00:00-04:00,270.8800048828125,271.5199890136719,269.9599914550781,271.04998779296875,263.2016296386719,21612100,0.0,0.0,0.0,271.04998779296875,271.04998779296875,,0.0,0.0,-21612100
2020-08-06 00:00:00-04:00,270.8500061035156,274.9800109863281,270.19000244140625,274.6400146484375,266.6877746582031,28048200,0.0,0.0,0.0,271.19077315984987,271.0857094532222,,0.28638390869838304,0.05727678173967661,6436100
2020-08-07 00:00:00-04:00,274.0799865722656,274.8800048828125,269.25,271.4700012207031,263.60955810546875,44969400,0.0,0.0,0.0,271.2017232798833,271.0895332519036,,0.2546165676177452,0.09674473891529033,-38533300
2020-08-10 00:00:00-04:00,271.7699890136719,271.9800109863281,266.6700134277344,270.30999755859375,262.483154296875,35088400,0.0,0.0,0.0,271.1667536437543,271.0817766778408,,0.1342901071997744,0.10425381257218715,-73621700
2020-08-11 00:00:00-04:00,269.1099853515625,270.44000244140625,264.6300048828125,265.19000244140625,257.5113830566406,43104300,0.0,0.0,0.0,270.9323712436622,271.0231520585728,,-0.3699457911620243,0.009413891825344863,-116726000
2020-08-12 00:00:00-04:00,267.4200134277344,272.8399963378906,267.3699951171875,271.8599853515625,263.9882507324219,38773400,0.0,0.0,0.0,270.96874826750144,271.03147875800556,,-0.22870809144825444,-0.038210504829375,-77952600
2020-08-13 00:00:00-04:00,272.6600036621094,274.8299865722656,271.510009765625,272.4800109863281,264.5903015136719,31895700,0.0,0.0,0.0,271.0280134721613,271.04589201400876,,-0.06598467959491927,-0.043765339782483856,-46056900
2020-08-14 00:00:00-04:00,273.1199951171875,273.3999938964844,270.7200012207031,272.1600036621094,264.279541015625,30799500,0.0,0.0,0.0,271.07240524431614,271.05697770204955,,0.036729485362116066,-0.02766637475356387,-76856400
2020-08-17 00:00:00-04:00,273.92999267578125,275.8399963378906,272.20001220703125,275.32000732421875,267.3480224609375,24803000,0.0,0.0,0.0,271.23897787490057,271.09939590724525,,0.3688650408059857,0.05163990835834604,-52053400
2020-08-18 00:00:00-04:00,276.4200134277344,278.4599914550781,274.9100036621094,277.9700012207031,269.9212951660156,23529500,0.0,0.0,0.0,271.502939574736,271.16776013922,,0.8362771396248263,0.2085673546116421,-28523900
2020-08-19 00:00:00-04:00,277.92999267578125,279.0199890136719,275.57000732421875,276.1000061035156,268.10546875,31999400,0.0,0.0,0.0,271.68321669351167,271.2168372134916,,1.0437795764778457,0.37560979898488284,-60523300
2020-08-20 00:00:00-04:00,275.2799987792969,280.42999267578125,274.8599853515625,279.92999267578125,271.8245849609375,27723400,0.0,0.0,0.0,272.00661967320855,271.303535277793,,1.49998378118471,0.6004845954248483,-32799900
2020-08-21 00:00:00-04:00,280.1300048828125,282.3399963378906,279.4599914550781,281.8699951171875,273.7083740234375,34748900,0.0,0.0,0.0,272.39341871022737,271.4086741816676,,1.9950729251420398,0.8794022613682867,1949000
2020-08-24 00:00:00-04:00,285.25,286.0,281.2699890136719,283.6300048828125,275.4173889160156,36418500,0.0,0.0,0.0,272.834069148368,271.53027946227604,67.54043616421941,2.500627045726617,1.203647218239953,38367500
2020-08-25 00:00:00-04:00,282.8299865722656,286.05999755859375,282.3699951171875,285.8599853515625,277.5829162597656,34866600,0.0,0.0,0.0,273.3448893916305,271.6728636004779,69.44078119817263,3.0461094619741402,1.5721396669867904,73234100
2020-08-26 00:00:00-04:00,287.1499938964844,292.2200012207031,285.8299865722656,291.9599914550781,283.5062255859375,42216700,0.0,0.0,0.0,274.07489339411865,271.8747255691804,71.33001749122995,3.9253784007735817,2.042787413744149,115450800
2020-08-27 00:00:00-04:00,292.9700012207031,293.8500061035156,288.7099914550781,291.04998779296875,282.6226501464844,49482700,0.0,0.0,0.0,274.74058337054413,272.06552419827284,75.53467454679323,4.496937779769837,2.5336174869492867,65968100
2020-08-28 00:00:00-04:00,292.3299865722656,293.17999267578125,290.92999267578125,292.5299987792969,284.0597839355469,28021000,0.0,0.0,0.0,275.4382075042207,272.26915081101936,78.73771225541932,5.011557112311323,3.0292054120216942,93989100
2020-08-31 00:00:00-04:00,293.07000732421875,296.75,292.6199951171875,294.8800048828125,286.34173583984375,36321000,0.0,0.0,0.0,276.2006309308322,272.49413443362425,91.36248303634898,5.5451020094569685,3.5323847315087495,130310100
2020-09-01 00:00:00-04:00,297.6199951171875,300.0400085449219,295.7900085449219,299.9200134277344,291.2357177734375,36216200,0.0,0.0,0.0,277.1308027934558,272.7670287519736,90.95153981755391,6.301981433773335,4.086304071961667,166526300
2020-09-02 00:00:00-04:00,303.2799987792969,303.5,296.8900146484375,302.760009765625,293.9935302734375,50836800,0.0,0.0,0.0,278.1358697335409,273.065466374,91.50217881053425,7.04971309591815,4.678985876752964,217363100
2020-09-03 00:00:00-04:00,298.1000061035156,298.6199951171875,284.4100036621094,287.4100036621094,279.0880126953125,110083300,0.0,0.0,0.0,278.49956126015144,273.20819808830953,64.8029480768775,6.330702223575486,5.009329146117469,107279800
2020-09-04 00:00:00-04:00,285.55999755859375,288.92999267578125,271.79998779296875,283.5799865722656,275.3688659667969,123959000,0.0,0.0,0.0,278.69879362533237,273.3113999637718,57.914886524138296,5.389701433535095,5.085403603600994,-16679200
2020-09-08 00:00:00-04:00,272.2200012207031,278.2200012207031,269.6600036621094,269.95001220703125,262.133544921875,99568600,0.0,0.0,0.0,278.355704157948,273.27795331942616,43.65105403050888,3.5037376009943273,4.769070403079661,-116247800
2020-09-09 00:00:00-04:00,275.6400146484375,280.04998779296875,273.0,277.8800048828125,269.83392333984375,64837900,0.0,0.0,0.0,278.3370492844133,273.3237448772708,51.28575465754578,2.618793984382364,4.3390151193402025,-51409900
2020-09-10 00:00:00-04:00,280.94000244140625,282.20001220703125,270.55999755859375,272.3399963378906,264.45428466796875,69667500,0.0,0.0,0.0,278.10187073749086,273.31395633459044,44.649658920031754,1.4536802813520353,3.761948151742569,-121077400
2020-09-11 00:00:00-04:00,274.1499938964844,275.2200012207031,266.8999938964844,270.45001220703125,262.61907958984375,71809000,0.0,0.0,0.0,277.8017978539434,273.28545937809736,41.94414353593996,0.37350778812464114,3.084260079018984,-192886400
2020-09-14 00:00:00-04:00,274.3599853515625,277.2200012207031,272.9599914550781,275.1600036621094,267.1926574707031,38525200,0.0,0.0,0.0,277.6981980817146,273.3041115600278,44.26384751376557,-0.1013118872253358,2.44714568577012,-154361200
